"hour","offshore","onshore","pv","river","lake","biogas","gas","phs","battery","methanation","demand","Pump","ElecStr","CH4","Bat_SOC","PHS_SOC","CH4_SOC","elec_price","gas_price"
"1296",4.37,16.72,0.00,4.50,0.00,24.41,24.41,0.00,0.00,0.00,49.99,0.00,0.00,0.00,0.00,10.33,0.00,141.13,-141.13
"1297",4.38,17.24,0.00,4.44,5.34,16.58,16.58,0.00,0.00,0.00,47.98,0.00,0.00,0.00,0.00,10.33,0.00,141.13,-141.13
"1298",4.59,17.79,0.00,4.52,5.37,12.80,12.80,0.00,0.00,0.00,45.08,0.00,0.00,0.00,0.00,10.33,0.00,141.13,-141.13
"1299",5.01,18.84,0.00,4.43,7.28,0.00,0.00,9.30,0.00,0.00,44.86,0.00,0.00,0.00,0.00,10.33,0.00,141.13,-141.13
"1300",5.67,20.65,0.00,4.34,0.00,13.76,13.76,0.00,0.00,0.00,44.42,0.00,0.00,0.00,0.00,0.00,0.00,141.13,-141.13
"1301",6.37,23.06,0.00,4.21,5.39,4.74,4.74,0.00,0.00,0.00,43.78,0.00,0.00,0.00,0.00,0.00,0.00,141.13,-141.13
"1302",7.17,25.50,0.26,4.32,5.38,2.43,2.43,0.00,0.00,0.00,45.06,0.00,0.00,0.00,0.00,0.00,0.00,141.13,-141.13
"1303",8.06,25.42,9.05,4.46,0.00,4.67,4.67,0.00,0.00,0.00,51.65,0.00,0.00,0.00,0.00,0.00,0.00,141.13,-141.13
"1304",8.73,27.41,27.18,4.72,0.00,0.00,0.00,0.00,0.00,0.00,64.88,0.00,0.00,-3.16,0.00,0.00,0.00,36.04,-36.04
"1305",9.12,30.78,44.90,4.76,0.00,0.00,0.00,0.00,0.00,0.00,70.96,-9.30,-1.63,-7.66,0.00,0.00,1.87,29.10,-29.10
"1306",9.06,31.09,53.46,4.77,0.00,0.00,0.00,0.00,0.00,0.00,72.65,-9.30,-8.77,-7.66,1.47,8.84,6.39,29.10,-29.10
"1307",9.03,32.06,59.25,4.78,0.00,0.00,0.00,0.00,0.00,0.00,74.90,-9.30,-13.25,-7.66,9.37,17.67,10.91,29.10,-29.10
"1308",9.29,33.67,57.21,4.83,0.00,0.00,0.00,0.00,0.00,0.00,74.01,-9.30,-14.02,-7.66,21.29,26.51,15.43,29.10,-29.10
"1309",9.73,35.73,49.45,4.87,0.00,0.00,0.00,0.00,0.00,0.00,73.47,-9.30,-9.35,-7.66,33.91,35.34,19.95,29.10,-29.10
"1310",10.25,37.58,36.69,4.69,0.00,0.00,0.00,0.00,0.00,0.00,69.46,-9.30,-2.78,-7.66,42.33,44.18,24.47,29.10,-29.10
"1311",10.60,37.79,20.81,4.46,0.00,0.00,0.00,0.00,0.00,0.00,61.10,-4.90,0.00,-7.66,44.84,53.01,28.99,30.81,-30.81
"1312",10.92,38.46,6.05,4.49,0.00,0.00,0.00,2.91,0.13,0.00,55.50,0.00,0.00,-7.46,44.84,57.66,33.51,36.04,-36.04
"1313",11.20,39.38,0.01,4.40,0.00,0.00,0.00,0.09,0.00,0.00,55.07,0.00,0.00,0.00,44.70,54.43,37.91,36.04,-36.04
"1314",11.33,39.52,0.00,4.77,0.00,0.00,0.00,0.00,2.60,0.00,58.23,0.00,0.00,0.00,44.70,54.33,37.91,36.04,-36.04
"1315",11.33,38.52,0.00,5.02,0.00,0.00,0.00,1.50,12.51,0.00,61.22,0.00,0.00,-7.66,41.96,54.33,37.91,36.04,-36.04
"1316",11.21,37.26,0.00,4.93,0.00,0.00,0.00,0.00,6.12,0.00,59.52,0.00,0.00,0.00,28.79,52.67,42.43,36.04,-36.04
"1317",10.98,35.47,0.00,4.90,0.00,0.00,0.00,5.78,0.00,0.00,57.13,0.00,0.00,0.00,22.34,52.67,42.43,36.04,-36.04
"1318",10.72,33.55,0.00,4.71,0.00,0.00,0.00,3.91,0.00,0.00,52.88,0.00,0.00,0.00,22.34,46.25,42.43,36.04,-36.04
"1319",10.44,32.09,0.00,4.68,0.00,0.00,0.00,0.04,0.00,0.00,47.26,0.00,0.00,0.00,22.34,41.90,42.43,36.04,-36.04
"1320",10.19,30.88,0.00,4.62,0.00,0.00,0.00,0.00,2.27,0.00,47.96,0.00,0.00,0.00,22.34,41.86,42.43,36.04,-36.04
"1321",10.01,29.74,0.00,4.44,0.00,0.00,0.00,0.00,1.81,0.00,46.01,0.00,0.00,0.00,19.96,41.86,42.43,36.04,-36.04
"1322",9.97,29.06,0.00,4.43,0.00,0.00,0.00,0.56,0.00,0.00,44.02,0.00,0.00,0.00,18.05,41.86,42.43,36.04,-36.04
"1323",10.08,28.65,0.00,4.33,0.00,0.00,0.00,0.00,0.38,0.00,43.44,0.00,0.00,0.00,18.05,41.24,42.43,36.04,-36.04
"1324",10.11,27.81,0.00,4.30,0.00,0.00,0.00,2.91,0.00,0.00,45.12,0.00,0.00,0.00,17.65,41.24,42.43,36.04,-36.04
"1325",9.96,26.73,0.00,4.20,0.00,0.00,0.00,0.00,11.41,0.00,44.64,0.00,0.00,-7.66,17.65,38.00,42.43,36.04,-36.04
"1326",9.76,25.87,0.78,4.32,0.00,0.00,0.00,0.00,5.36,0.00,46.10,0.00,0.00,0.00,5.64,38.00,46.95,36.04,-36.04
"1327",9.57,25.25,17.79,4.53,0.00,0.00,0.00,0.00,0.00,0.00,48.15,-1.33,0.00,-7.66,0.00,38.00,46.95,30.81,-30.81
"1328",0.00,26.12,40.30,3.19,0.00,0.00,0.00,0.00,0.00,0.00,52.64,-9.30,0.00,-7.66,0.00,39.26,51.48,0.00,0.00
"1329",9.07,22.61,59.38,4.81,0.00,0.00,0.00,0.00,0.00,0.00,58.82,-9.30,-20.08,-7.66,0.00,48.10,56.00,0.00,0.00
"1330",8.97,12.47,72.26,4.84,0.00,0.00,0.00,0.00,0.00,0.00,61.50,-9.30,-20.08,-7.66,18.08,56.93,60.52,0.00,0.00
"1331",8.96,12.07,76.26,4.74,0.00,0.00,0.00,0.00,0.00,0.00,64.98,-9.30,-20.08,-7.66,36.15,65.77,65.04,0.00,0.00
"1332",8.99,14.50,73.39,4.68,0.00,0.00,0.00,0.00,0.00,0.00,64.51,-9.30,-20.08,-7.66,54.23,74.60,69.56,0.00,0.00
"1333",9.10,25.92,48.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.60,-9.30,-2.04,-7.66,72.30,83.44,74.08,0.00,0.00
"1334",9.27,26.20,44.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.82,-9.30,0.00,-7.66,74.14,92.27,78.60,0.00,0.00
"1335",9.49,25.80,31.51,4.57,0.00,0.00,0.00,0.00,0.00,0.00,54.55,-9.16,0.00,-7.66,74.14,101.11,83.12,30.81,-30.81
"1336",9.74,25.45,8.74,4.52,0.00,0.00,0.00,0.00,2.83,0.00,51.28,0.00,0.00,0.00,74.14,109.81,87.64,36.04,-36.04
"1337",10.22,29.64,0.02,4.71,0.00,0.00,0.00,0.00,13.89,0.00,50.82,0.00,0.00,-7.66,71.16,109.81,87.64,36.04,-36.04
"1338",10.63,32.76,0.00,4.73,0.00,0.00,0.00,0.00,3.43,0.00,51.55,0.00,0.00,0.00,56.54,109.81,92.16,36.04,-36.04
"1339",10.85,33.81,0.00,5.12,0.00,0.00,0.00,0.00,5.33,0.00,55.10,0.00,0.00,0.00,52.93,109.81,92.16,36.04,-36.04
"1340",10.91,34.09,0.00,5.03,0.00,0.00,0.00,0.00,5.94,0.00,55.97,0.00,0.00,0.00,47.33,109.81,92.16,36.04,-36.04
"1341",10.78,33.33,0.00,4.91,0.00,0.00,0.00,0.00,4.80,0.00,53.82,0.00,0.00,0.00,41.07,109.81,92.16,36.04,-36.04
"1342",10.63,32.61,0.00,4.81,0.00,0.00,0.00,0.00,11.02,0.00,51.40,0.00,0.00,-7.66,36.01,109.81,92.16,36.04,-36.04
"1343",10.51,31.11,0.00,4.82,0.00,0.00,0.00,0.00,10.94,0.00,49.72,0.00,0.00,-7.66,24.41,109.81,96.68,36.04,-36.04
"1344",10.43,29.37,0.00,4.70,0.00,0.00,0.00,0.00,9.01,0.00,45.85,0.00,0.00,-7.66,12.90,109.81,101.21,36.04,-36.04
"1345",10.42,28.42,0.00,4.55,0.00,0.00,0.00,3.53,3.25,0.00,50.17,0.00,0.00,0.00,3.42,109.81,105.73,36.04,-36.04
"1346",10.44,27.32,0.00,4.51,0.00,0.00,0.00,6.68,0.00,0.00,48.94,0.00,0.00,0.00,0.00,105.89,105.73,36.04,-36.04
"1347",10.69,28.13,0.00,4.45,0.00,0.00,0.00,9.30,0.00,0.00,49.89,0.00,0.00,-2.68,0.00,98.47,105.73,36.04,-36.04
"1348",11.03,30.04,0.00,4.38,0.00,0.00,0.00,9.30,0.00,0.00,49.89,0.00,0.00,-4.86,0.00,88.14,107.31,36.04,-36.04
"1349",11.31,32.01,0.00,4.47,0.00,0.00,0.00,6.04,0.00,0.00,46.17,0.00,0.00,-7.66,0.00,77.80,110.17,36.04,-36.04
"1350",11.50,34.15,1.53,4.45,0.00,0.00,0.00,1.04,0.00,0.00,45.01,0.00,0.00,-7.66,0.00,71.09,114.70,36.04,-36.04
"1351",11.69,38.43,13.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.06,-9.30,0.00,-7.66,0.00,69.93,119.22,0.00,0.00
"1352",11.83,9.14,42.67,4.90,0.00,0.00,0.00,0.00,0.00,0.00,51.57,-9.30,0.00,-7.66,0.00,78.76,123.74,0.00,0.00
"1353",11.83,0.00,59.71,5.07,0.00,0.00,0.00,0.00,0.00,0.00,53.71,-9.30,-5.93,-7.66,0.00,87.60,128.26,0.00,0.00
"1354",11.81,47.27,16.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.89,-9.30,0.00,-7.66,5.34,96.43,132.78,0.00,0.00
"1355",11.82,13.04,76.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.10,-9.30,-20.08,-7.66,5.34,105.27,137.30,0.00,0.00
"1356",11.83,8.12,74.59,4.81,0.00,0.00,0.00,0.00,0.00,0.00,63.37,-9.30,-19.00,-7.66,23.41,114.10,141.82,0.00,0.00
"1357",11.84,0.00,66.57,3.41,0.00,0.00,0.00,0.00,0.00,0.00,64.86,-9.30,0.00,-7.66,40.52,122.94,146.34,0.00,0.00
"1358",0.00,50.73,44.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.01,-9.30,-20.08,-7.66,40.52,131.77,150.86,0.00,0.00
"1359",0.00,49.95,34.00,4.47,0.00,0.00,0.00,0.00,0.00,0.00,54.18,-9.30,-17.27,-7.66,58.59,140.61,155.38,0.00,0.00
"1360",9.03,46.49,10.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.50,-9.30,0.00,-7.66,74.14,149.44,159.90,0.00,0.00
"1361",11.58,45.63,0.14,4.58,0.00,0.00,0.00,0.00,0.00,0.00,47.22,-7.05,0.00,-7.66,74.14,158.28,164.43,30.81,-30.81
"1362",11.44,45.06,0.00,4.79,0.00,0.00,0.00,0.00,0.00,0.00,49.87,-3.76,0.00,-7.66,74.14,164.97,168.95,30.81,-30.81
"1363",11.27,43.60,0.00,5.00,0.00,0.00,0.00,1.71,0.00,0.00,53.93,0.00,0.00,-7.66,74.14,168.54,173.47,36.04,-36.04
"1364",11.07,41.54,0.00,4.99,0.00,0.00,0.00,6.84,0.00,0.00,56.78,0.00,0.00,-7.66,74.14,166.63,177.99,36.04,-36.04
"1365",10.84,39.78,0.00,4.97,0.00,0.00,0.00,6.46,0.00,0.00,54.39,0.00,0.00,-7.66,74.14,159.04,182.51,36.04,-36.04
"1366",10.57,38.58,0.00,4.70,0.00,0.00,0.00,4.04,0.00,0.00,50.22,0.00,0.00,-7.66,74.14,151.86,187.03,36.04,-36.04
"1367",10.06,36.10,0.00,4.78,0.00,0.00,0.00,5.02,0.00,0.00,48.30,0.00,0.00,-7.66,74.14,147.38,191.55,36.04,-36.04
"1368",9.48,32.94,0.00,4.64,0.00,0.00,0.00,9.30,0.96,0.00,49.66,0.00,0.00,-7.66,74.14,141.80,196.07,36.04,-36.04
"1369",9.03,30.60,0.00,4.49,0.00,0.00,0.00,9.30,2.21,0.00,47.97,0.00,0.00,-7.66,73.13,131.46,200.59,36.04,-36.04
"1370",8.70,28.81,0.00,4.53,0.00,0.00,0.00,9.30,3.99,0.00,47.66,0.00,0.00,-7.66,70.80,121.13,205.11,36.04,-36.04
"1371",8.54,27.71,0.00,4.38,0.00,0.00,0.00,0.01,14.53,0.00,47.51,0.00,0.00,-7.66,66.60,110.80,209.63,36.04,-36.04
"1372",8.33,26.67,0.00,4.33,0.00,0.00,0.00,1.65,14.25,0.00,47.56,0.00,0.00,-7.66,51.31,110.79,214.16,36.04,-36.04
"1373",7.98,25.41,0.00,4.23,0.00,0.00,0.00,0.00,16.81,0.00,46.77,0.00,0.00,-7.66,36.31,108.96,218.68,36.04,-36.04
"1374",7.47,23.36,1.67,4.20,0.00,0.00,0.00,0.00,17.68,0.00,46.72,0.00,0.00,-7.66,18.61,108.96,223.20,36.04,-36.04
"1375",6.73,20.84,25.50,4.22,0.00,0.00,0.00,0.00,0.00,0.00,47.90,-1.72,0.00,-7.66,0.00,108.96,227.72,30.81,-30.81
"1376",5.82,21.52,54.31,4.20,0.00,0.00,0.00,0.00,0.00,0.00,51.37,-9.30,-17.51,-7.66,0.00,110.59,232.24,0.00,0.00
"1377",5.36,0.00,75.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.21,-9.30,-4.61,-7.66,15.76,119.42,236.76,0.00,0.00
"1378",4.87,21.98,73.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.09,-9.30,-20.08,-7.66,19.91,128.26,241.28,0.00,0.00
"1379",4.71,0.00,75.58,4.58,0.00,0.00,0.00,0.00,0.00,0.00,67.90,-9.30,0.00,-7.66,37.99,137.09,245.80,0.00,0.00
"1380",0.00,12.56,88.91,4.50,0.00,0.00,0.00,0.00,0.00,0.00,68.93,-9.30,-20.08,-7.66,37.99,145.93,250.32,0.00,0.00
"1381",4.97,21.07,80.03,0.84,0.00,0.00,0.00,0.00,0.00,0.00,69.85,-9.30,-20.08,-7.66,56.06,154.76,254.84,0.00,0.00
"1382",5.27,4.43,64.96,4.51,0.00,0.00,0.00,0.00,0.00,0.00,62.20,-9.30,0.00,-7.66,74.14,163.60,259.37,0.00,0.00
"1383",5.61,20.58,42.21,4.41,0.00,0.00,0.00,0.00,0.00,0.00,57.19,-7.96,0.00,-7.66,74.14,172.43,263.89,30.81,-30.81
"1384",5.91,20.42,15.64,4.37,0.00,0.00,0.00,0.00,0.00,0.00,45.77,0.00,0.00,-0.58,74.14,180.00,268.41,36.04,-36.04
"1385",6.31,21.84,0.32,4.36,0.00,0.00,0.00,9.30,3.88,0.00,46.02,0.00,0.00,0.00,74.14,180.00,268.75,36.04,-36.04
"1386",6.50,22.40,0.00,4.57,0.00,0.00,0.00,1.29,17.32,0.00,52.09,0.00,0.00,0.00,70.05,169.67,268.75,36.04,-36.04
"1387",6.43,22.29,0.00,4.86,0.00,0.00,0.00,9.30,13.63,0.00,56.51,0.00,0.00,0.00,51.82,168.23,268.75,36.04,-36.04
"1388",6.38,22.15,0.00,4.89,0.00,0.00,0.00,9.30,14.54,0.00,57.27,0.00,0.00,0.00,37.47,157.90,268.75,36.04,-36.04
"1389",6.48,22.46,0.00,4.50,0.00,0.00,0.00,9.30,11.68,0.00,54.41,0.00,0.00,0.00,22.16,147.57,268.75,36.04,-36.04
"1390",6.81,22.90,0.00,4.37,0.00,0.00,0.00,9.30,7.38,0.00,50.76,0.00,0.00,0.00,9.87,137.23,268.75,36.04,-36.04
"1391",7.38,24.32,0.00,4.53,0.00,0.00,0.00,9.30,1.33,0.00,46.85,0.00,0.00,0.00,2.10,126.90,268.75,36.04,-36.04
"1392",8.17,25.92,0.00,4.48,0.00,0.00,0.00,9.30,0.67,0.00,48.53,0.00,0.00,0.00,0.70,116.57,268.75,36.04,-36.04
"1393",9.01,28.26,0.00,4.27,0.00,0.00,0.00,7.72,0.00,0.00,49.26,0.00,0.00,0.00,0.00,106.23,268.75,36.04,-36.04
"1394",9.78,30.85,0.00,4.31,0.00,0.00,0.00,1.66,0.00,0.00,46.59,0.00,0.00,0.00,0.00,97.65,268.75,36.04,-36.04
"1395",10.14,33.23,0.00,4.21,0.00,0.00,0.00,0.00,0.00,0.00,47.46,0.00,0.00,-0.12,0.00,95.81,268.75,36.04,-36.04
"1396",10.22,35.11,0.00,4.16,0.00,0.00,0.00,0.00,0.00,0.00,47.12,0.00,0.00,-2.37,0.00,95.81,268.82,36.04,-36.04
"1397",10.49,36.83,0.00,4.09,0.00,0.00,0.00,0.00,0.00,0.00,46.83,0.00,0.00,-4.58,0.00,95.81,270.22,36.04,-36.04
"1398",10.88,38.13,1.71,4.15,0.00,0.00,0.00,0.00,0.00,0.00,49.25,0.00,0.00,-5.61,0.00,95.81,272.92,36.04,-36.04
"1399",11.05,39.97,18.73,3.63,0.00,0.00,0.00,0.00,0.00,0.00,54.38,-9.30,-2.04,-7.66,0.00,95.81,276.23,0.00,0.00
"1400",11.11,44.68,38.43,2.87,0.00,0.00,0.00,0.00,0.00,0.00,60.05,-9.30,-20.08,-7.66,1.84,104.65,280.75,0.00,0.00
"1401",0.66,50.62,52.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.27,-9.30,-20.08,-7.66,19.91,113.48,285.27,0.00,0.00
"1402",0.00,52.01,54.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.76,-9.30,-20.08,-7.66,37.99,122.32,289.79,0.00,0.00
"1403",0.00,51.04,37.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.71,-9.30,0.00,-7.66,56.06,131.15,294.32,0.00,0.00
"1404",10.09,29.01,65.73,4.17,0.00,0.00,0.00,0.00,0.00,0.00,71.97,-9.30,-20.08,-7.66,56.06,139.99,298.84,0.00,0.00
"1405",10.17,12.01,60.46,4.26,0.00,0.00,0.00,0.00,0.00,0.00,69.93,-9.30,0.00,-7.66,74.14,148.82,303.36,0.00,0.00
"1406",10.32,23.94,48.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.34,-9.30,0.00,-7.66,74.14,157.66,307.88,0.00,0.00
"1407",10.36,43.38,15.55,4.20,0.00,0.00,0.00,0.00,0.00,0.00,56.53,-9.30,0.00,-7.66,74.14,166.49,312.40,0.00,0.00
"1408",10.25,39.03,10.43,4.10,0.00,0.00,0.00,0.00,0.00,0.00,51.67,-4.49,0.00,-7.66,74.14,175.33,316.92,30.81,-30.81
"1409",10.25,37.79,0.12,4.11,0.00,0.00,0.00,0.00,0.00,0.00,52.01,0.00,0.00,-0.26,74.14,179.59,321.44,36.04,-36.04
"1410",10.39,37.22,0.00,4.18,0.00,0.00,0.00,4.27,0.00,0.00,56.07,0.00,0.00,0.00,74.14,179.59,321.59,36.04,-36.04
"1411",10.54,36.73,0.00,4.50,0.00,0.00,0.00,6.44,0.00,0.00,58.21,0.00,0.00,0.00,74.14,174.84,321.59,36.04,-36.04
"1412",10.62,36.12,0.00,4.49,0.00,0.00,0.00,1.52,5.99,0.00,58.75,0.00,0.00,0.00,74.14,167.69,321.59,36.04,-36.04
"1413",10.61,35.30,0.00,4.53,0.00,0.00,0.00,0.00,14.79,0.00,57.87,0.00,0.00,-7.36,67.83,165.99,321.59,36.04,-36.04
"1414",10.52,34.81,0.00,4.39,0.00,0.00,0.00,1.60,0.85,0.00,52.16,0.00,0.00,0.00,52.26,165.99,325.93,36.04,-36.04
"1415",10.25,33.33,0.00,4.48,0.00,0.00,0.00,0.00,0.00,0.00,46.28,0.00,0.00,-1.78,51.37,164.22,325.93,36.04,-36.04
"1416",9.65,31.57,0.00,4.50,0.00,0.00,0.00,0.00,12.41,0.00,50.45,0.00,0.00,-7.66,51.37,164.22,326.98,36.04,-36.04
"1417",8.81,30.33,0.00,4.18,0.00,0.00,0.00,9.30,2.90,0.00,47.86,0.00,0.00,-7.66,38.31,164.22,331.50,36.04,-36.04
"1418",8.01,29.79,0.00,4.16,0.00,0.00,0.00,9.30,3.42,0.00,47.02,0.00,0.00,-7.66,35.26,153.88,336.02,36.04,-36.04
"1419",7.61,29.20,0.00,4.08,0.00,0.00,0.00,0.00,14.04,0.00,47.26,0.00,0.00,-7.66,31.66,143.55,340.54,36.04,-36.04
"1420",7.55,28.89,0.00,4.08,0.00,0.00,0.00,9.30,4.91,0.00,47.06,0.00,0.00,-7.66,16.88,143.55,345.07,36.04,-36.04
"1421",7.65,28.57,0.00,4.10,0.00,0.00,0.00,1.96,11.13,0.00,45.74,0.00,0.00,-7.66,11.72,133.22,349.59,36.04,-36.04
"1422",7.73,27.97,1.72,4.18,0.00,0.00,0.00,8.17,0.00,0.00,42.11,0.00,0.00,-7.66,0.00,131.04,354.11,36.04,-36.04
"1423",7.56,25.25,17.03,4.43,0.00,0.00,0.00,3.43,0.00,0.00,50.03,0.00,0.00,-7.66,0.00,121.97,358.63,36.04,-36.04
"1424",7.25,27.35,36.09,4.53,0.00,0.00,0.00,0.00,0.00,0.00,58.25,-9.30,0.00,-7.66,0.00,118.15,363.15,0.00,0.00
"1425",6.95,31.06,56.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.87,-9.30,-15.35,-7.66,0.00,126.99,367.67,0.00,0.00
"1426",2.36,30.46,65.59,4.75,0.00,0.00,0.00,0.00,0.00,0.00,66.11,-9.30,-20.08,-7.66,13.81,135.82,372.19,0.00,0.00
"1427",6.46,29.58,67.15,4.73,0.00,0.00,0.00,0.00,0.00,0.00,71.16,-9.30,-19.80,-7.66,31.89,144.66,376.71,0.00,0.00
"1428",6.56,29.82,64.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.57,-9.30,-12.66,-7.66,49.71,153.49,381.23,0.00,0.00
"1429",6.80,30.56,56.09,2.17,0.00,0.00,0.00,0.00,0.00,0.00,70.31,-9.30,-8.35,-7.66,61.10,162.33,385.75,0.00,0.00
"1430",7.04,30.08,43.43,4.49,0.00,0.00,0.00,0.00,0.00,0.00,61.94,-9.30,-6.14,-7.66,68.61,171.17,390.27,0.00,0.00
"1431",7.16,27.03,27.40,4.45,0.00,0.00,0.00,0.56,0.00,0.00,58.93,0.00,0.00,-7.66,74.14,180.00,394.80,36.04,-36.04
"1432",7.03,24.00,8.80,4.35,0.00,0.00,0.00,4.88,0.00,0.00,49.05,0.00,0.00,0.00,74.14,179.38,399.32,36.04,-36.04
"1433",6.92,24.74,0.06,4.48,0.00,0.00,0.00,9.30,1.11,0.00,46.62,0.00,0.00,0.00,74.14,173.95,399.32,36.04,-36.04
"1434",6.62,24.57,0.00,4.89,0.00,0.00,0.00,8.14,6.04,0.00,50.27,0.00,0.00,0.00,72.97,163.62,399.32,36.04,-36.04
"1435",6.27,23.09,0.00,4.98,0.00,0.00,0.00,9.30,10.34,0.00,53.97,0.00,0.00,0.00,66.61,154.57,399.32,36.04,-36.04
"1436",5.97,21.84,0.00,4.93,0.00,0.00,0.00,9.30,12.03,0.00,54.07,0.00,0.00,0.00,55.73,144.24,399.32,36.04,-36.04
"1437",5.67,21.18,0.00,4.98,0.00,0.00,0.00,9.30,10.70,0.00,51.82,0.00,0.00,0.00,43.07,133.91,399.32,36.04,-36.04
"1438",5.42,21.04,0.00,5.00,0.00,0.00,0.00,9.30,4.91,0.00,45.67,0.00,0.00,0.00,31.81,123.57,399.32,36.04,-36.04
"1439",5.13,20.41,0.00,4.85,0.00,0.00,0.00,9.30,4.20,0.00,43.89,0.00,0.00,0.00,26.63,113.24,399.32,36.04,-36.04
"1440",4.82,19.44,0.00,4.70,11.76,0.00,0.00,0.00,0.00,0.00,40.71,0.00,0.00,0.00,22.21,102.91,399.32,36.04,-36.04
"1441",4.60,18.76,0.00,4.49,12.19,0.00,0.00,0.00,0.00,0.00,40.03,0.00,0.00,0.00,22.21,102.91,399.32,36.04,-36.04
"1442",4.79,18.89,0.00,4.37,11.99,0.00,0.00,0.00,0.00,0.00,40.03,0.00,0.00,0.00,22.21,102.91,399.32,36.04,-36.04
"1443",5.39,19.09,0.00,4.41,13.00,0.00,0.00,1.19,0.00,0.00,43.08,0.00,0.00,0.00,22.21,102.91,399.32,36.04,-36.04
"1444",5.99,18.83,0.00,4.47,12.94,0.00,0.00,0.00,0.00,0.00,42.23,0.00,0.00,0.00,22.21,101.58,399.32,36.04,-36.04
"1445",6.24,18.66,0.00,4.46,11.93,0.00,0.00,0.00,0.00,0.00,41.28,0.00,0.00,0.00,22.21,101.58,399.32,36.04,-36.04
"1446",6.19,18.24,2.00,4.58,9.87,0.00,0.00,0.00,0.00,0.00,40.88,0.00,0.00,0.00,22.21,101.58,399.32,36.04,-36.04
"1447",5.54,16.72,15.00,4.62,2.82,0.00,0.00,0.00,0.00,0.00,44.71,0.00,0.00,0.00,22.21,101.58,399.32,36.04,-36.04
"1448",4.80,18.09,28.00,4.81,4.50,0.00,0.00,0.00,0.00,0.00,52.53,0.00,0.00,-7.66,22.21,101.58,399.32,36.04,-36.04
"1449",4.81,21.90,38.72,4.89,0.00,0.00,0.00,0.00,0.00,0.00,62.66,0.00,0.00,-7.66,22.21,101.58,403.84,36.04,-36.04
"1450",4.81,24.39,45.27,4.85,0.00,0.00,0.00,0.00,0.00,0.00,63.54,-8.12,0.00,-7.66,22.21,101.58,408.36,30.81,-30.81
"1451",4.78,25.97,47.74,4.79,0.00,0.00,0.00,0.00,0.00,0.00,63.15,-9.30,-3.17,-7.66,22.21,109.30,412.88,29.10,-29.10
"1452",4.66,27.15,45.13,4.82,0.00,0.00,0.00,0.00,0.00,0.00,62.09,-9.30,-2.71,-7.66,25.06,118.13,417.40,29.10,-29.10
"1453",4.70,27.41,39.31,4.79,0.00,0.00,0.00,0.00,0.00,0.00,61.01,-7.53,0.00,-7.66,27.50,126.97,421.92,30.81,-30.81
"1454",5.29,25.42,30.22,4.62,0.96,0.00,0.00,0.00,0.00,0.00,58.85,0.00,0.00,-7.66,27.50,134.13,426.44,36.04,-36.04
"1455",6.20,21.95,19.29,4.49,0.57,0.00,0.00,0.00,0.00,0.00,52.50,0.00,0.00,0.00,27.50,134.13,430.96,36.04,-36.04
"1456",6.61,21.15,6.95,4.33,1.57,0.00,0.00,0.00,15.25,0.00,48.21,0.00,0.00,-7.66,27.50,134.13,430.96,36.04,-36.04
"1457",6.82,23.38,0.13,4.50,11.78,0.00,0.00,0.00,0.00,0.00,46.61,0.00,0.00,0.00,11.45,134.13,435.48,36.04,-36.04
"1458",7.33,26.07,0.00,4.57,0.00,0.00,0.00,1.62,10.88,0.00,50.46,0.00,0.00,0.00,11.45,134.13,435.48,36.04,-36.04
"1459",7.66,29.37,0.00,4.94,13.00,0.00,0.00,0.00,0.00,0.00,53.23,0.00,0.00,-1.74,0.00,132.33,435.48,36.04,-36.04
"1460",7.71,30.52,0.00,4.99,13.00,0.00,0.00,5.70,0.00,0.00,54.26,0.00,0.00,-7.66,0.00,132.33,436.51,36.04,-36.04
"1461",7.14,30.17,0.00,4.74,11.05,0.00,0.00,0.00,0.00,0.00,53.10,0.00,0.00,0.00,0.00,125.99,441.03,36.04,-36.04
"1462",6.35,29.17,0.00,4.54,8.16,0.00,0.00,0.00,0.00,0.00,48.22,0.00,0.00,0.00,0.00,125.99,441.03,36.04,-36.04
"1463",5.93,28.38,0.00,4.42,5.48,0.00,0.00,0.00,0.00,0.00,44.21,0.00,0.00,0.00,0.00,125.99,441.03,36.04,-36.04
"1464",5.93,28.29,0.00,4.20,1.64,0.00,0.00,0.00,0.00,0.00,40.07,0.00,0.00,0.00,0.00,125.99,441.03,36.04,-36.04
