"hour","offshore","onshore","pv","river","lake","biogas","gas","phs","battery","methanation","demand","Pump","ElecStr","CH4","Bat_SOC","PHS_SOC","CH4_SOC","elec_price","gas_price"
"170",5.45,26.83,0.00,3.51,3.42,21.25,21.25,0.00,0.00,0.00,60.47,0.00,0.00,0.00,32.05,69.59,6219.02,218.13,-127.81
"171",5.57,26.82,0.00,3.42,1.19,21.25,21.25,0.00,0.00,0.00,58.26,0.00,0.00,0.00,32.05,69.59,6219.02,218.13,-127.81
"172",5.57,26.85,0.00,3.40,0.00,21.25,21.25,0.00,0.00,0.00,56.30,-0.78,0.00,0.00,32.05,69.59,6219.02,186.50,-127.81
"173",5.45,27.08,0.00,3.42,0.00,21.25,21.25,0.00,0.00,0.00,56.63,-0.57,0.00,0.00,32.05,70.34,6219.02,186.50,-127.81
"174",5.17,26.99,0.00,3.57,0.00,21.25,21.25,3.60,0.00,0.00,60.58,0.00,0.00,0.00,32.05,70.88,6219.02,218.13,-127.81
"175",4.83,26.92,0.69,3.70,10.38,21.25,21.25,0.00,0.00,0.00,67.77,0.00,0.00,0.00,32.05,66.88,6219.02,218.13,-127.81
"176",4.49,25.89,6.69,4.06,11.07,21.25,21.25,0.00,0.00,0.00,73.46,0.00,0.00,0.00,32.05,66.88,6219.02,218.13,-127.81
"177",3.92,23.90,15.27,4.35,0.00,21.25,21.25,4.56,0.00,0.00,73.25,0.00,0.00,0.00,32.05,66.88,6219.02,218.13,-127.81
"178",3.70,22.91,23.10,4.43,0.00,21.25,21.25,0.00,0.00,0.00,73.09,-2.30,0.00,0.00,32.05,61.82,6219.02,186.50,-127.81
"179",3.58,22.95,26.88,4.47,0.00,21.25,21.25,0.00,0.00,0.00,72.59,-6.55,0.00,0.00,32.05,64.01,6219.02,186.50,-127.81
"180",3.55,22.77,25.67,4.36,0.00,21.25,21.25,0.00,0.00,0.00,72.49,-5.11,0.00,0.00,32.05,70.22,6219.02,186.50,-127.81
"181",3.65,22.96,21.20,4.28,0.00,21.25,21.25,0.00,0.00,0.00,71.60,-1.75,0.00,0.00,32.05,75.08,6219.02,186.50,-127.81
"182",3.84,24.44,13.66,4.17,2.22,21.25,21.25,0.00,0.00,0.00,69.59,0.00,0.00,0.00,32.05,76.74,6219.02,218.13,-127.81
"183",4.23,28.28,4.26,4.03,5.25,21.25,21.25,0.00,0.00,0.00,67.30,0.00,0.00,0.00,32.05,76.74,6219.02,218.13,-127.81
"184",4.65,31.03,0.01,4.04,5.00,21.25,21.25,0.00,0.00,0.00,65.98,0.00,0.00,0.00,32.05,76.74,6219.02,218.13,-127.81
"185",4.82,30.98,0.00,4.20,0.00,21.25,21.25,4.82,0.00,0.00,66.09,0.00,0.00,0.00,32.05,76.74,6219.02,218.13,-127.81
"186",4.73,29.96,0.00,4.62,10.59,21.25,21.25,0.00,0.00,0.00,71.17,0.00,0.00,0.00,32.05,71.38,6219.02,218.13,-127.81
"187",4.55,28.70,0.00,4.88,4.57,21.25,21.25,9.30,0.00,0.00,73.25,0.00,0.00,0.00,32.05,71.38,6219.02,218.13,-127.81
"188",4.43,27.21,0.00,4.64,3.83,21.25,21.25,9.30,0.00,0.00,70.66,0.00,0.00,0.00,32.05,61.05,6219.02,218.13,-127.81
"189",4.28,26.52,0.00,4.27,10.09,21.25,21.25,0.00,0.00,0.00,66.42,0.00,0.00,0.00,32.05,50.72,6219.02,218.13,-127.81
"190",4.06,26.20,0.00,4.30,7.51,21.25,21.25,0.00,0.00,0.00,63.33,0.00,0.00,0.00,32.05,50.72,6219.02,218.13,-127.81
"191",3.76,25.25,0.00,4.44,11.11,21.25,21.25,0.00,0.00,0.00,65.81,0.00,0.00,0.00,32.05,50.72,6219.02,218.13,-127.81
"192",3.51,24.19,0.00,4.18,11.45,21.25,21.25,0.00,0.00,0.00,64.59,0.00,0.00,0.00,32.05,50.72,6219.02,218.13,-127.81
"193",3.49,23.66,0.00,4.07,7.06,21.25,21.25,0.00,0.00,0.00,59.53,0.00,0.00,0.00,32.05,50.72,6219.02,218.13,-127.81
"194",3.38,22.84,0.00,4.01,6.43,21.25,21.25,0.00,0.00,0.00,57.91,0.00,0.00,0.00,32.05,50.72,6219.02,218.13,-127.81
"195",3.20,21.63,0.00,3.98,0.00,21.25,21.25,4.87,0.00,0.00,54.94,0.00,0.00,0.00,32.05,50.72,6219.02,218.13,-127.81
"196",3.13,20.66,0.00,3.98,0.00,21.25,21.25,3.29,0.00,0.00,52.31,0.00,0.00,0.00,32.05,45.30,6219.02,218.13,-127.81
"197",3.16,20.27,0.00,3.97,3.13,21.25,21.25,0.00,0.00,0.00,51.79,0.00,0.00,0.00,32.05,41.65,6219.02,218.13,-127.81
"198",3.23,20.33,0.00,3.96,4.13,21.25,21.25,0.00,0.00,0.00,52.90,0.00,0.00,0.00,32.05,41.65,6219.02,218.13,-127.81
"199",3.31,20.49,1.91,4.06,4.05,21.25,21.25,0.00,0.00,0.00,55.07,0.00,0.00,0.00,32.05,41.65,6219.02,218.13,-127.81
"200",3.34,18.90,13.08,4.15,0.00,21.25,21.25,0.00,0.00,0.00,57.87,-2.86,0.00,0.00,32.05,41.65,6219.02,186.50,-127.81
"201",2.87,14.25,24.76,4.26,0.00,21.25,21.25,0.00,0.00,0.00,60.10,-7.29,0.00,0.00,32.05,44.36,6219.02,186.50,-127.81
"202",2.35,11.31,33.20,4.47,0.00,21.25,21.25,0.00,0.00,0.00,62.30,-9.30,-0.99,0.00,32.05,51.29,6219.02,184.79,-127.81
"203",1.98,9.87,37.32,4.61,0.00,21.25,21.25,0.00,0.00,0.00,62.40,-9.30,-3.33,0.00,32.94,60.12,6219.02,184.79,-127.81
"204",1.64,9.18,36.45,4.67,0.00,21.25,21.25,0.00,0.00,0.00,63.38,-9.30,-0.52,0.00,35.94,68.96,6219.02,184.79,-127.81
"205",1.11,8.26,31.03,4.63,0.00,21.25,21.25,0.00,0.00,0.00,64.69,-1.60,0.00,0.00,36.41,77.79,6219.02,186.50,-127.81
"206",0.96,8.07,21.12,4.39,5.69,21.25,21.25,0.00,0.00,0.00,61.49,0.00,0.00,0.00,36.41,79.31,6219.02,218.13,-127.81
"207",1.27,9.69,7.12,4.23,6.13,21.25,21.25,9.30,0.00,0.00,59.00,0.00,0.00,0.00,36.41,79.31,6219.02,218.13,-127.81
"208",2.11,12.12,0.10,4.12,8.39,21.25,21.25,9.30,0.00,0.00,57.40,0.00,0.00,0.00,36.41,68.98,6219.02,218.13,-127.81
"209",3.40,14.86,0.00,4.14,0.00,21.25,21.25,0.00,13.74,0.00,57.38,0.00,0.00,0.00,36.41,58.64,6219.02,218.13,-127.81
"210",4.17,17.88,0.00,4.50,5.42,21.25,21.25,9.30,0.00,0.00,62.52,0.00,0.00,0.00,21.95,58.64,6219.02,218.13,-127.81
"211",4.81,19.66,0.00,4.57,0.00,21.25,21.25,0.00,14.96,0.00,65.26,0.00,0.00,0.00,21.95,48.31,6219.02,218.13,-127.81
"212",5.22,19.21,0.00,4.66,4.06,21.25,21.25,9.30,0.00,0.00,63.71,0.00,0.00,0.00,6.20,48.31,6219.02,218.13,-127.81
"213",5.65,18.10,0.00,4.34,11.51,21.25,21.25,0.00,0.00,0.00,60.86,0.00,0.00,0.00,6.20,37.98,6219.02,218.13,-127.81
"214",5.79,16.28,0.00,4.29,10.75,21.25,21.25,0.00,0.00,0.00,58.36,0.00,0.00,0.00,6.20,37.98,6219.02,218.13,-127.81
"215",5.71,13.89,0.00,4.37,12.86,21.25,21.25,3.96,0.00,0.00,62.05,0.00,0.00,0.00,6.20,37.98,6219.02,218.13,-127.81
"216",6.19,13.00,0.00,4.34,7.71,21.25,21.25,9.30,0.00,0.00,61.79,0.00,0.00,0.00,6.20,33.58,6219.02,218.13,-127.81
"217",6.72,13.31,0.00,4.36,2.47,21.25,21.25,9.30,0.00,0.00,57.42,0.00,0.00,0.00,6.20,23.24,6219.02,218.13,-127.81
"218",6.99,14.16,0.00,4.27,0.00,21.25,21.25,9.30,0.06,0.00,56.04,0.00,0.00,0.00,6.20,12.91,6219.02,218.13,-127.81
"219",7.14,14.70,0.00,4.12,0.00,21.25,21.25,0.00,5.82,0.00,53.04,0.00,0.00,0.00,6.13,2.58,6219.02,218.13,-127.81
"220",7.54,15.52,0.00,4.04,0.00,21.25,21.25,2.32,0.00,0.00,50.67,0.00,0.00,0.00,0.00,2.58,6219.02,218.13,-127.81
"221",8.03,16.55,0.00,4.01,0.00,21.22,21.22,0.00,0.00,0.00,49.80,0.00,0.00,0.00,0.00,0.00,6219.02,127.81,-127.81
"222",8.80,17.65,0.00,3.96,0.00,20.13,20.13,0.00,0.00,0.00,50.55,0.00,0.00,0.00,0.00,0.00,6219.02,127.81,-127.81
"223",9.89,19.20,2.41,4.02,0.00,16.09,16.09,0.00,0.00,0.00,51.62,0.00,0.00,0.00,0.00,0.00,6219.02,127.81,-127.81
"224",10.70,19.82,17.51,4.08,0.00,0.00,10.69,0.00,0.00,10.69,53.51,-9.30,0.00,0.00,0.00,0.00,6219.02,127.81,-127.81
"225",11.28,19.36,33.64,4.14,0.00,0.00,0.00,0.00,0.00,0.00,55.11,-9.30,-4.01,0.00,0.00,8.84,6195.26,107.57,-107.57
"226",11.90,19.96,46.45,4.15,0.00,0.00,0.00,0.00,0.00,0.00,58.57,-9.30,-14.60,0.00,3.61,17.67,6195.26,107.57,-107.57
"227",12.47,21.34,55.18,4.30,0.00,0.00,0.00,0.00,0.00,0.00,60.76,-9.30,-23.24,0.00,16.75,26.51,6195.26,107.57,-107.57
"228",12.89,22.91,56.40,4.24,0.00,0.00,0.00,0.00,0.00,0.00,62.34,-9.30,-24.81,0.00,37.67,35.34,6195.26,107.57,-107.57
"229",13.08,23.62,49.81,4.30,0.00,0.00,0.00,0.00,0.00,0.00,64.07,-9.30,-17.44,0.00,60.00,44.18,6195.26,107.57,-107.57
"230",13.10,24.21,35.60,4.14,0.00,0.00,0.00,0.00,0.00,0.00,60.11,-9.30,-7.64,0.00,75.70,53.01,6195.26,107.57,-107.57
"231",13.29,26.05,13.85,4.03,0.00,0.00,9.50,0.00,0.00,9.50,57.41,-9.30,0.00,0.00,82.57,61.85,6195.26,127.81,-127.81
"232",13.45,28.94,0.28,3.94,0.00,0.00,17.87,0.00,0.00,17.87,56.10,-8.37,0.00,0.00,82.57,70.68,6174.16,127.81,-127.81
"233",13.51,31.26,0.00,3.90,0.00,0.00,6.15,0.00,1.48,6.15,56.30,0.00,0.00,0.00,82.57,78.64,6134.45,127.81,-127.81
"234",13.59,33.15,0.00,4.09,0.00,0.00,0.00,0.00,10.59,0.00,61.42,0.00,0.00,0.00,81.01,78.64,6120.78,127.81,-127.81
"235",13.74,34.19,0.00,4.32,0.00,0.00,0.00,0.00,22.51,0.00,65.46,-9.30,0.00,0.00,69.87,78.64,6120.78,127.81,-127.81
"236",13.94,34.88,0.00,4.46,0.00,0.00,0.00,0.00,11.79,0.00,65.07,0.00,0.00,0.00,46.17,87.47,6120.78,127.81,-127.81
"237",14.29,36.01,0.00,4.39,0.00,0.00,0.00,0.00,7.63,0.00,62.33,0.00,0.00,0.00,33.76,87.47,6120.78,127.81,-127.81
"238",14.62,37.22,0.00,4.17,0.00,0.00,0.00,0.00,12.99,0.00,59.70,-9.30,0.00,0.00,25.72,87.47,6120.78,127.81,-127.81
"239",14.76,37.33,0.00,4.17,0.00,0.00,0.00,0.00,6.28,0.00,62.53,0.00,0.00,0.00,12.04,96.31,6120.78,127.81,-127.81
"240",14.89,37.69,0.00,4.22,0.00,0.00,0.00,0.00,5.16,0.00,61.96,0.00,0.00,0.00,5.43,96.31,6120.78,127.81,-127.81
"241",15.02,38.49,0.00,4.16,0.00,0.05,0.05,0.00,0.00,0.00,57.71,0.00,0.00,0.00,0.00,96.31,6120.78,127.81,-127.81
"242",15.20,39.72,0.00,4.14,0.00,0.00,0.00,0.00,0.00,0.00,56.81,-2.26,0.00,0.00,0.00,96.31,6120.78,127.81,-127.81
"243",15.27,40.31,0.00,4.19,0.00,0.00,0.00,0.00,0.00,0.00,54.37,-5.40,0.00,0.00,0.00,98.45,6120.78,127.81,-127.81
"244",15.23,40.86,0.00,4.14,0.00,0.00,0.00,0.00,0.00,0.00,52.29,-7.94,0.00,0.00,0.00,103.59,6120.78,127.81,-127.81
"245",15.15,41.77,0.00,4.04,0.00,0.00,0.00,0.00,0.00,0.00,52.89,-8.07,0.00,0.00,0.00,111.13,6120.78,127.81,-127.81
"246",15.07,42.33,0.00,4.07,0.00,0.00,0.00,0.00,0.00,0.00,57.20,-4.28,0.00,0.00,0.00,118.80,6120.78,127.81,-127.81
"247",15.07,42.44,3.98,4.18,0.00,0.00,0.00,0.00,0.00,0.00,65.05,-0.62,0.00,0.00,0.00,122.86,6120.78,127.81,-127.81
"248",15.05,41.85,23.66,4.31,0.00,0.00,0.00,0.00,0.00,0.00,70.73,-9.30,-4.84,0.00,0.00,123.45,6120.78,32.50,-32.50
"249",14.81,39.54,38.66,4.39,0.00,0.00,0.00,0.00,0.00,0.00,71.04,-9.30,-17.07,0.00,4.36,132.29,6120.78,32.50,-32.50
"250",14.16,38.11,48.23,4.42,0.00,0.00,0.00,0.00,0.00,0.00,71.54,-9.30,-24.09,0.00,19.72,141.12,6120.78,32.50,-32.50
"251",13.09,36.63,52.61,4.46,0.00,0.00,0.00,0.00,0.00,0.00,71.66,-9.30,-25.67,-0.17,41.40,149.96,6120.78,32.50,-32.50
"252",11.95,35.04,51.71,4.56,0.00,0.00,0.00,0.00,0.00,0.00,72.40,-9.30,-19.97,-1.58,64.51,158.79,6120.88,32.50,-32.50
"253",10.71,33.16,43.92,4.61,0.00,0.00,0.00,0.00,0.00,0.00,72.17,-9.30,-10.93,0.00,82.48,167.63,6121.82,32.50,-32.50
"254",9.05,28.88,30.07,4.57,0.00,0.00,0.00,0.00,0.00,0.00,71.05,-1.52,0.00,0.00,92.32,176.46,6121.82,127.81,-127.81
"255",7.88,26.49,11.46,4.44,0.00,0.00,21.25,0.00,0.00,21.25,69.32,-2.20,0.00,0.00,92.32,177.91,6121.82,127.81,-127.81
"256",7.08,26.27,0.10,4.41,9.37,0.00,21.25,0.00,0.00,21.25,68.49,0.00,0.00,0.00,92.32,180.00,6074.59,218.13,-127.81
"257",5.65,24.61,0.00,4.39,9.25,21.25,21.25,3.87,0.00,0.00,69.03,0.00,0.00,0.00,92.32,180.00,6027.36,218.13,-127.81
"258",4.41,22.23,0.00,4.44,0.00,0.00,21.25,0.00,21.31,21.25,73.65,0.00,0.00,0.00,92.32,175.70,6027.36,218.13,-127.81
"259",3.59,20.27,0.00,4.66,11.54,21.25,21.25,0.00,15.42,0.00,76.73,0.00,0.00,0.00,69.89,175.70,5980.12,218.13,-127.81
"260",3.10,18.47,0.00,4.61,12.86,21.25,21.25,9.30,4.12,0.00,73.70,0.00,0.00,0.00,53.66,175.70,5980.12,218.13,-127.81
"261",2.45,16.24,0.00,4.45,12.86,21.25,21.25,9.30,2.72,0.00,69.27,0.00,0.00,0.00,49.33,165.36,5980.12,218.13,-127.81
"262",1.75,13.31,0.00,4.38,12.86,21.25,21.25,9.30,2.46,0.00,65.31,0.00,0.00,0.00,46.46,155.03,5980.12,218.13,-127.81
"263",1.30,10.75,0.00,4.40,0.00,21.25,21.25,9.30,20.86,0.00,67.86,0.00,0.00,0.00,43.88,144.70,5980.12,218.13,-127.81
"264",1.26,9.24,0.00,4.36,12.86,21.25,21.25,9.30,8.36,0.00,66.64,0.00,0.00,0.00,21.92,134.36,5980.12,218.13,-127.81
"265",1.35,8.59,0.00,4.32,12.86,21.25,21.25,9.30,4.14,0.00,61.81,0.00,0.00,0.00,13.12,124.03,5980.12,218.13,-127.81
"266",1.43,8.28,0.00,4.29,12.86,21.25,21.25,9.30,3.34,0.00,60.75,0.00,0.00,0.00,8.76,113.70,5980.12,218.13,-127.81
"267",1.83,8.07,0.00,4.28,12.86,21.25,21.25,9.30,1.12,0.00,58.69,0.00,0.00,0.00,5.25,103.36,5980.12,218.13,-127.81
"268",2.70,8.17,0.00,4.35,11.12,21.25,21.25,9.30,0.00,0.00,56.89,0.00,0.00,0.00,4.08,93.03,5980.12,218.13,-127.81
"269",3.71,9.41,0.00,4.24,9.29,21.25,21.25,9.30,0.00,0.00,57.20,0.00,0.00,0.00,4.08,82.70,5980.12,218.13,-127.81
"270",4.28,11.56,0.00,4.16,10.65,21.25,21.25,9.30,0.00,0.00,61.21,0.00,0.00,0.00,4.08,72.36,5980.12,218.13,-127.81
"271",4.42,13.24,0.96,4.20,12.86,21.25,21.25,9.30,2.68,0.00,68.91,0.00,0.00,0.00,4.08,62.03,5980.12,218.13,-127.81
"272",4.38,13.15,9.84,4.31,12.39,21.25,21.25,9.30,0.00,0.00,74.63,0.00,0.00,0.00,1.26,51.70,5980.12,218.13,-127.81
"273",4.17,11.96,20.06,4.37,3.29,21.25,21.25,9.30,0.00,0.00,74.41,0.00,0.00,0.00,1.26,41.36,5980.12,218.13,-127.81
"274",3.98,11.42,29.47,4.40,3.68,21.25,21.25,0.00,0.00,0.00,74.21,0.00,0.00,0.00,1.26,31.03,5980.12,218.13,-127.81
"275",4.06,12.04,36.07,4.45,0.00,0.00,21.25,0.00,0.00,21.25,73.78,-4.09,0.00,0.00,1.26,31.03,5980.12,186.50,-127.81
"276",4.07,12.20,38.48,4.48,0.00,21.25,21.25,0.00,0.00,0.00,74.29,-6.20,0.00,0.00,1.26,34.91,5932.89,186.50,-127.81
"277",3.94,11.84,34.03,4.48,0.00,21.25,21.25,0.00,0.00,0.00,73.67,-1.88,0.00,0.00,1.26,40.80,5932.89,186.50,-127.81
"278",3.89,12.00,23.96,4.47,6.62,21.25,21.25,0.00,0.00,0.00,72.19,0.00,0.00,0.00,1.26,42.58,5932.89,218.13,-127.81
"279",4.37,15.18,10.04,4.42,6.07,21.25,21.25,9.30,0.00,0.00,70.63,0.00,0.00,0.00,1.26,42.58,5932.89,218.13,-127.81
"280",5.31,20.01,0.34,4.42,12.86,21.25,21.25,5.58,0.00,0.00,69.76,0.00,0.00,0.00,1.26,32.25,5932.89,218.13,-127.81
"281",6.10,23.05,0.00,4.51,12.86,21.25,21.25,2.43,0.00,0.00,70.20,0.00,0.00,0.00,1.26,26.06,5932.89,218.13,-127.81
"282",6.69,24.32,0.00,4.54,12.86,21.25,21.25,5.96,0.00,0.00,75.61,0.00,0.00,0.00,1.26,23.36,5932.89,218.13,-127.81
"283",7.11,24.61,0.00,4.77,12.86,21.25,21.25,8.90,0.00,0.00,79.50,0.00,0.00,0.00,1.26,16.74,5932.89,218.13,-127.81
"284",7.44,24.32,0.00,4.68,12.86,21.25,21.25,6.16,0.00,0.00,76.71,0.00,0.00,0.00,1.26,6.85,5932.89,218.13,-127.81
"285",7.90,24.13,0.00,4.56,12.86,21.25,21.25,0.00,1.19,0.00,71.90,0.00,0.00,0.00,1.26,0.00,5932.89,218.13,-127.81
"286",8.53,24.24,0.00,4.40,9.64,21.25,21.25,0.00,0.00,0.00,68.07,0.00,0.00,0.00,0.00,0.00,5932.89,218.13,-127.81
"287",9.21,24.68,0.00,4.37,11.16,21.25,21.25,0.00,0.00,0.00,70.68,0.00,0.00,0.00,0.00,0.00,5932.89,218.13,-127.81
"288",9.75,25.31,0.00,4.41,8.88,21.25,21.25,0.00,0.00,0.00,69.61,0.00,0.00,0.00,0.00,0.00,5932.89,218.13,-127.81
"289",10.18,26.09,0.00,4.26,3.21,21.25,21.25,0.00,0.00,0.00,64.99,0.00,0.00,0.00,0.00,0.00,5932.89,218.13,-127.81
"290",10.35,26.68,0.00,4.26,1.37,21.25,21.25,0.00,0.00,0.00,63.91,0.00,0.00,0.00,0.00,0.00,5932.89,218.13,-127.81
"291",10.42,27.55,0.00,4.27,0.00,19.56,19.56,0.00,0.00,0.00,61.80,0.00,0.00,0.00,0.00,0.00,5932.89,127.81,-127.81
"292",10.45,28.88,0.00,4.20,0.00,16.37,16.37,0.00,0.00,0.00,59.91,0.00,0.00,0.00,0.00,0.00,5932.89,127.81,-127.81
"293",10.65,30.51,0.00,4.05,0.00,15.22,15.22,0.00,0.00,0.00,60.44,0.00,0.00,0.00,0.00,0.00,5932.89,127.81,-127.81
"294",10.96,32.16,0.00,3.95,0.00,17.60,17.60,0.00,0.00,0.00,64.66,0.00,0.00,0.00,0.00,0.00,5932.89,127.81,-127.81
"295",11.34,33.76,3.59,4.17,0.00,19.00,19.00,0.00,0.00,0.00,71.86,0.00,0.00,0.00,0.00,0.00,5932.89,127.81,-127.81
"296",11.76,35.11,24.33,4.48,0.00,2.16,2.16,0.00,0.00,0.00,77.84,0.00,0.00,0.00,0.00,0.00,5932.89,127.81,-127.81
"297",11.91,34.49,44.35,4.55,0.00,0.00,0.00,0.00,0.00,0.00,78.31,-9.30,-7.69,0.00,0.00,0.00,5932.89,32.50,-32.50
"298",12.18,36.62,57.03,4.56,0.00,0.00,0.00,0.00,0.00,0.00,78.03,-9.30,-23.06,0.00,6.92,8.84,5932.89,32.50,-32.50
"299",12.30,37.96,62.69,4.57,0.00,0.00,0.00,0.00,0.00,0.00,77.01,-9.30,-25.67,-5.53,27.67,17.67,5932.89,32.50,-32.50
"300",12.38,38.50,60.97,4.52,0.00,0.00,0.00,0.00,0.00,0.00,76.88,-9.30,-25.67,-4.51,50.78,26.51,5936.15,32.50,-32.50
"301",12.42,38.62,53.05,4.56,0.00,0.00,0.00,0.00,0.00,0.00,76.06,-9.30,-20.48,-2.80,73.89,35.34,5938.82,32.50,-32.50
"302",12.30,37.24,37.79,4.41,0.00,0.00,0.00,0.00,0.00,0.00,74.19,-9.30,0.00,-8.26,92.32,44.18,5940.47,32.50,-32.50
"303",12.49,40.15,15.31,4.32,0.00,0.00,0.00,0.00,0.00,0.00,72.05,-0.22,0.00,0.00,92.32,53.01,5945.35,109.28,-109.28
"304",12.94,47.87,0.28,4.32,0.00,0.00,5.20,0.00,0.00,5.20,70.63,0.00,0.00,0.00,92.32,53.22,5945.35,127.81,-127.81
"305",13.13,51.09,0.00,4.39,0.00,0.00,0.00,0.00,2.46,0.00,71.07,0.00,0.00,0.00,92.32,53.22,5933.79,127.81,-127.81
"306",13.28,51.35,0.00,4.57,0.00,0.00,7.74,0.00,0.00,7.74,76.95,0.00,0.00,0.00,89.73,53.22,5933.79,127.81,-127.81
"307",13.21,49.53,0.00,4.70,0.00,0.00,5.71,0.00,7.57,5.71,80.72,0.00,0.00,0.00,89.73,53.22,5916.58,127.81,-127.81
"308",13.02,46.35,0.00,4.77,0.00,0.00,13.60,0.00,0.00,13.60,77.73,0.00,0.00,0.00,81.76,53.22,5903.89,127.81,-127.81
"309",12.83,43.54,0.00,4.53,0.00,0.00,12.13,0.00,0.00,12.13,73.04,0.00,0.00,0.00,81.76,53.22,5873.67,127.81,-127.81
"310",12.79,42.53,0.00,4.31,0.00,0.00,9.91,0.00,0.00,9.91,69.55,0.00,0.00,0.00,81.76,53.22,5846.71,127.81,-127.81
"311",12.79,41.38,0.00,4.20,0.00,5.47,5.47,8.16,0.00,0.00,71.99,0.00,0.00,0.00,81.76,53.22,5824.68,127.81,-127.81
"312",12.77,40.65,0.00,4.13,0.00,0.00,13.49,0.00,0.00,13.49,71.05,0.00,0.00,0.00,81.76,44.15,5824.68,127.81,-127.81
"313",12.53,40.27,0.00,4.07,0.00,0.00,9.75,0.00,0.00,9.75,66.62,0.00,0.00,0.00,81.76,44.15,5794.70,127.81,-127.81
"314",12.52,39.51,0.00,4.08,0.00,0.00,9.37,0.00,0.00,9.37,65.48,0.00,0.00,0.00,81.76,44.15,5773.03,127.81,-127.81
"315",12.41,37.99,0.00,4.00,0.00,0.00,8.70,0.00,0.00,8.70,63.10,0.00,0.00,0.00,81.76,44.15,5752.21,127.81,-127.81
"316",12.44,36.54,0.00,3.95,0.00,0.00,8.08,0.00,0.00,8.08,61.01,0.00,0.00,0.00,81.76,44.15,5732.89,127.81,-127.81
"317",12.26,35.57,0.00,3.95,0.00,0.00,9.32,0.00,0.00,9.32,61.10,0.00,0.00,0.00,81.76,44.15,5714.93,127.81,-127.81
"318",12.23,35.59,0.00,3.95,0.00,0.00,13.32,0.00,0.00,13.32,65.09,0.00,0.00,0.00,81.76,44.15,5694.22,127.81,-127.81
"319",11.93,34.92,3.91,3.96,0.00,0.00,17.68,0.00,0.00,17.68,72.40,0.00,0.00,0.00,81.76,44.15,5664.63,127.81,-127.81
"320",11.50,33.37,21.26,4.24,0.00,0.00,0.00,0.00,7.63,0.00,77.99,0.00,0.00,0.00,81.76,44.15,5625.35,127.81,-127.81
"321",10.61,28.74,37.28,4.34,0.00,0.00,0.00,0.00,0.00,0.00,78.04,-2.92,0.00,0.00,73.73,44.15,5625.35,109.28,-109.28
"322",9.98,29.21,48.80,4.39,0.00,0.00,0.00,0.00,0.00,0.00,78.00,-9.30,-5.08,0.00,73.73,46.93,5625.35,107.57,-107.57
"323",9.08,27.73,54.91,4.42,0.00,0.00,0.00,0.00,0.00,0.00,77.72,-9.30,-9.12,0.00,78.30,55.76,5625.35,107.57,-107.57
"324",8.17,25.84,55.27,4.43,0.00,0.00,0.00,0.00,0.00,0.00,77.96,-9.30,-6.45,0.00,86.51,64.60,5625.35,107.57,-107.57
"325",7.46,24.70,49.45,4.35,0.00,0.00,0.00,0.00,0.00,0.00,76.87,-9.08,0.00,0.00,92.32,73.43,5625.35,109.28,-109.28
"326",7.07,24.66,34.60,4.39,0.00,0.00,4.66,0.00,0.00,4.66,75.39,0.00,0.00,0.00,92.32,82.06,5625.35,127.81,-127.81
"327",7.35,29.62,12.65,4.14,0.00,0.00,19.64,0.00,0.00,19.64,73.40,0.00,0.00,0.00,92.32,82.06,5614.99,127.81,-127.81
"328",8.06,35.91,0.21,4.21,0.00,0.00,21.25,0.00,3.15,21.25,72.80,0.00,0.00,0.00,92.32,82.06,5571.35,127.81,-127.81
"329",8.37,37.64,0.00,4.25,0.00,0.00,21.25,0.00,1.41,21.25,72.92,0.00,0.00,0.00,89.01,82.06,5524.11,127.81,-127.81
"330",8.30,36.99,0.00,4.39,0.00,0.00,21.25,0.00,6.92,21.25,77.86,0.00,0.00,0.00,87.53,82.06,5476.88,127.81,-127.81
"331",8.05,35.48,0.00,4.62,0.00,0.00,21.25,0.00,12.03,21.25,81.43,0.00,0.00,0.00,80.24,82.06,5429.65,127.81,-127.81
"332",7.78,33.14,0.00,4.51,0.00,0.00,21.25,0.00,11.71,21.25,78.39,0.00,0.00,0.00,67.58,82.06,5382.42,127.81,-127.81
"333",7.47,30.79,0.00,4.35,0.00,0.00,7.98,0.00,23.52,7.98,74.11,0.00,0.00,0.00,55.26,82.06,5335.19,127.81,-127.81
"334",7.67,29.07,0.00,4.06,0.00,20.29,20.29,9.30,0.00,0.00,70.39,0.00,0.00,0.00,30.49,82.06,5317.45,127.81,-127.81
"335",8.15,28.22,0.00,4.07,0.00,0.00,0.00,6.97,25.67,0.00,73.09,0.00,0.00,0.00,30.49,71.72,5317.45,127.81,-127.81
"336",8.86,29.02,0.00,3.96,0.00,20.96,20.96,9.30,0.00,0.00,72.10,0.00,0.00,0.00,3.47,63.98,5317.45,127.81,-127.81
"337",9.77,30.42,0.00,3.90,0.00,14.42,14.42,9.30,0.00,0.00,67.82,0.00,0.00,0.00,3.47,53.65,5317.45,127.81,-127.81
"338",10.64,32.37,0.00,3.96,0.00,10.79,10.79,9.30,0.00,0.00,67.06,0.00,0.00,0.00,3.47,43.31,5317.45,127.81,-127.81
"339",11.29,33.22,0.00,3.94,0.00,16.46,16.46,0.00,0.00,0.00,64.92,0.00,0.00,0.00,3.47,32.98,5317.45,127.81,-127.81
