"hour","offshore","onshore","pv","river","lake","biogas","gas","phs1","phs2","battery","hydrogen","methanation","demand","Pump1","Pump2","ElecStr","H2","CH4","Bat_SOC","PHS1_SOC","PHS2_SOC","H2_SOC","CH4_SOC","elec_price","gas_price"
"3243",0.9002380055,1.5761008E+1,0.0000000000,5.0837679000,1.1685412036,0.0000000000,0.0000000000,0.0000000000,0.0000000000,9.6350647923,0.0000000000,0.0000000000,3.2548620E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.9819643E+1,3.3181432951,0.0000000000,6.4446318E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3244",0.8175216620,1.5131245E+1,0.1378156216,5.0022660750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.1571333E+1,0.0000000000,0.0000000000,3.2660182E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.9677470E+1,3.3181432951,0.0000000000,6.4446318E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3245",0.7419097898,1.3108199E+1,3.8799035993,4.9312324500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0325593E+1,0.0000000000,0.0000000000,3.2986838E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.7497119E+1,3.3181432951,0.0000000000,6.4446318E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3246",0.6541188219,1.0683244E+1,1.3423379E+1,4.9536641250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.2966704597,0.0000000000,0.0000000000,3.6011076E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.6280741681,3.3181432951,0.0000000000,6.4446318E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3247",0.5622681567,1.0179806E+1,2.7110707E+1,5.0351658750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.0574359E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-0.283587797,0.0000000000,0.0000000000,3.3181432951,0.0000000000,6.4446318E+3,0.0000000000,2.3876396E+1,2.3876396E+1
"3248",0.5059398480,1.1093105E+1,4.1509419E+1,5.1637742250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6637437E+1,-0.203000E+1,-0.203000E+1,-0.746480E+1,0.0000000000,0.0000000000,0.0000000000,5.2466432951,0.0000000000,6.4448587E+3,0.0000000000,2.3876396E+1,2.3876396E+1
"3249",0.4115518741,1.2398115E+1,5.1600605E+1,5.1929354250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.2664409E+1,-0.203000E+1,-0.203000E+1,-0.775866E+1,-0.501014E+1,0.0000000000,6.7183202226,7.1751432951,2.0330000000,6.4448587E+3,0.0000000000,2.3876396E+1,2.3876396E+1
"3250",0.4328652880,1.3875993E+1,6.2219250E+1,5.2235920500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4640366E+1,-0.203000E+1,-0.203000E+1,-0.991632E+1,-1.302502E+1,0.0000000000,1.3701112E+1,9.1036432951,4.0660000000,6.4488668E+3,0.0000000000,2.3876396E+1,2.3876396E+1
"3251",0.4993428419,1.5171625E+1,6.8683902E+1,5.2348079250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.5123397E+1,-0.203000E+1,-0.203000E+1,-1.727126E+1,-1.302502E+1,0.0000000000,2.2625796E+1,1.1032143E+1,6.0990000000,6.4592868E+3,0.0000000000,2.3876396E+1,2.3876396E+1
"3252",0.6404173411,1.6265387E+1,6.8848287E+1,5.2609782000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.5985040E+1,-0.203000E+1,-0.203000E+1,-1.868705E+1,-1.217298E+1,0.0000000000,3.8169933E+1,1.2960643E+1,8.1320000000,6.4697068E+3,0.0000000000,2.3876396E+1,2.3876396E+1
"3253",0.8002679455,1.6940266E+1,6.3019031E+1,5.1854582250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.5771556E+1,-0.203000E+1,-0.203000E+1,-1.868705E+1,-0.904063E+1,0.0000000000,5.4988274E+1,1.4889143E+1,1.0165000E+1,6.4794452E+3,0.0000000000,2.3876396E+1,2.3876396E+1
"3254",0.9144469481,1.7003122E+1,5.3785735E+1,5.0890019250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4419669E+1,-0.203000E+1,-0.203000E+1,-0.731762E+1,-1.302502E+1,0.0000000000,7.1806616E+1,1.6817643E+1,1.0560000E+1,6.4866777E+3,0.0000000000,2.3876396E+1,2.3876396E+1
"3255",0.9621484003,1.6369612E+1,4.0465911E+1,4.9723572000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.1960834E+1,-0.203000E+1,-0.203000E+1,-0.877919E+1,0.0000000000,0.0000000000,7.8392473E+1,1.8746143E+1,1.0560000E+1,6.4970977E+3,0.0000000000,2.3876396E+1,2.3876396E+1
"3256",0.9763573429,1.5341100E+1,2.5761855E+1,4.9402050750,0.0000000000,0.0000000000,0.0000000000,2.0935753180,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.9113093E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.6293747E+1,2.0674643E+1,1.0560000E+1,6.4970977E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3257",0.9251036550,1.3954485E+1,1.1281744E+1,4.9043144250,1.0436094E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.6944922731,0.0000000000,0.0000000000,4.7196234E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.6293747E+1,1.8348448E+1,1.0560000E+1,6.4970977E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3258",0.7977306368,1.3128996E+1,2.6140526524,4.9088007000,4.9755218850,0.0000000000,0.0000000000,2.7000000000,0.0000000000,1.8687046E+1,0.0000000000,0.0000000000,4.7812148E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.0299545E+1,1.8348448E+1,1.0560000E+1,6.4970977E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3259",0.6982680385,1.4220241E+1,0.0103953611,5.0299318500,6.7581025264,0.0000000000,0.0000000000,2.7000000000,0.5440000000,1.8687046E+1,0.0000000000,0.0000000000,4.8647984E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.0628970E+1,1.5348448E+1,1.0560000E+1,6.4970977E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3260",0.6424471915,1.4820258E+1,0.0000000000,5.1989172000,8.1010238333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.8687046E+1,0.0000000000,0.0000000000,4.7449692E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.0958396E+1,1.2348448E+1,9.9555555556,6.4970977E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3261",0.6764471593,1.5533503E+1,0.0000000000,5.3252823750,0.1155586441,0.0000000000,0.0000000000,0.3136036476,2.2400000000,1.8687046E+1,0.0000000000,0.0000000000,4.2891440E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.1287821E+1,1.2348448E+1,9.9555555556,6.4970977E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3262",0.7145068280,1.6396477E+1,0.0000000000,5.4000546750,1.2855000E+1,0.0000000000,0.0000000000,0.0000000000,2.2400000000,1.5363838966,0.0000000000,0.0000000000,3.9142422E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.6172462070,1.2000000E+1,7.4666666667,6.4970977E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3263",0.7530739585,1.6775685E+1,0.0000000000,5.3544435750,8.4338343927,0.0000000000,0.0000000000,2.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.4017037E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.2000000E+1,4.9777777778,6.4970977E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3264",0.8799395186,1.6863542E+1,0.0000000000,5.3305164750,8.7573632755,0.0000000000,0.0000000000,2.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.4531361E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,9.0000000000,4.9777777778,6.4970977E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3265",1.0078200021,1.7320375E+1,0.0000000000,5.1106859250,1.0183559E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.3622439E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.0000000000,4.9777777778,6.4970977E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3266",1.2184168291,1.7174338E+1,0.0000000000,5.0695611750,2.8060466176,0.0000000000,0.0000000000,2.7000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,3.1208363E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.0000000000,4.9777777778,6.4970977E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3267",1.3381779178,1.7077096E+1,0.0000000000,4.9088007000,3.4364134367,0.0000000000,0.0000000000,2.7000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,3.1700488E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.0000000000,2.4888888889,6.4970977E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3268",1.3427450770,1.6313991E+1,0.2097082161,4.8041195250,1.1594727E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.4265291E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.4970977E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3269",1.3660883413,1.3716844E+1,4.7301919930,4.7824356000,1.1694161E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.6289721E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.4970977E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3270",1.3518793987,1.0967237E+1,1.5234674E+1,4.8160830750,7.8679292990,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.0237802E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.4970977E+3,0.0000000000,7.4890297E+1,7.4890297E+1
"3271",1.4046554682,1.0549800E+1,2.8838033E+1,4.8190740000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.0277570E+1,0.0000000000,0.0000000000,0.0000000000,-0.533399E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.4970977E+3,0.0000000000,2.3876396E+1,2.3876396E+1
"3272",1.5396404231,1.2521020E+1,4.1737353E+1,4.8706668750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.5714923E+1,-0.192874E+1,-0.192874E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.5013649E+3,0.0000000000,1.7955000000,1.7955000000
"3273",1.7157298206,1.5311389E+1,5.1908563E+1,4.9895547750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.1209563E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,1.8323032056,0.0000000000,6.5117849E+3,0.0000000000,0.0000000000,0.0000000000
"3274",1.8811625111,1.7911506E+1,6.2101323E+1,5.0149773750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.1924164E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,3.7608032056,0.3950000000,6.5222050E+3,0.0000000000,0.0000000000,0.0000000000
"3275",2.0024459850,1.9776898E+1,6.7832964E+1,5.0598407250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.0770254E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,5.6893032056,0.3950000000,6.5326250E+3,0.0000000000,0.0000000000,0.0000000000
"3276",2.1135802137,2.0821217E+1,6.8506491E+1,5.0164728000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.0711068E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,7.6178032056,2.4280000000,6.5430450E+3,0.0000000000,0.0000000000,0.0000000000
"3277",2.1663562868,2.1783918E+1,6.3834272E+1,5.1121813500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.0012900E+1,-0.203000E+1,-0.203000E+1,-1.868705E+1,-1.302502E+1,0.0000000000,0.0000000000,9.5463032056,4.4610000000,6.5534650E+3,0.0000000000,0.0000000000,0.0000000000
"3278",2.1496100320,2.2481846E+1,5.3264684E+1,5.0209591500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.8326369E+1,-0.203000E+1,-0.203000E+1,-1.491782E+1,-1.302502E+1,0.0000000000,1.6818341E+1,1.1474803E+1,6.4940000000,6.5638850E+3,0.0000000000,0.0000000000,0.0000000000
"3279",2.1978189459,2.3070049E+1,3.9855088E+1,4.9551595500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.7499356E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,3.0244383E+1,1.3403303E+1,8.5270000000,6.5743050E+3,0.0000000000,0.0000000000,0.0000000000
"3280",2.3206248051,2.4069470E+1,2.2650327E+1,4.8026241000,0.0000000000,0.0000000000,0.0000000000,1.9099660648,0.0000000000,4.2721266266,0.0000000000,0.0000000000,4.7000121E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,3.0244383E+1,1.5331803E+1,1.0560000E+1,6.5847250E+3,0.0000000000,2.1000000000,2.1000000000
"3281",2.4028336868,2.7511013E+1,9.6264003972,4.8026241000,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,6.2402070556,0.0000000000,0.0000000000,4.2498061E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,2.5747407E+1,1.3209619E+1,1.0560000E+1,6.5951451E+3,0.0000000000,2.1000000000,2.1000000000
"3282",2.5099082217,3.2238639E+1,2.6184656363,4.8572078250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.5626423567,1.0497289E+1,0.0000000000,0.0000000000,4.1259134E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,1.9178768E+1,1.0209619E+1,8.0711111111,6.6055651E+3,0.0000000000,2.1000000000,2.1000000000
"3283",2.7103558035,3.6861980E+1,0.0028907493,4.9693662750,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,4.5757366802,0.0000000000,0.0000000000,4.1035311E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,8.1289908891,1.0209619E+1,6.3348418259,6.6159851E+3,0.0000000000,2.1000000000,2.1000000000
"3284",2.8108333252,3.9288552E+1,0.0000000000,5.0777861250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,3.1468046644,0.0000000000,0.0000000000,4.2238959E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,3.3124259626,7.2096186891,3.8459529370,6.6264051E+3,0.0000000000,2.1000000000,2.1000000000
"3285",2.8016990070,4.0938472E+1,0.0000000000,5.1719991750,0.0000000000,0.0000000000,0.0000000000,2.7000000000,1.2213576433,0.0000000000,0.0000000000,0.0000000000,3.9808510E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,4.2096186891,1.3570640481,6.6368251E+3,0.0000000000,2.1000000000,2.1000000000
"3286",2.8397586722,4.0558391E+1,0.0000000000,5.0919928500,0.0000000000,0.0000000000,0.0000000000,1.0886568202,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.6553781E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,1.2096186891,0.0000000000,6.6472451E+3,0.0000000000,2.1000000000,2.1000000000
"3287",2.7778482809,3.9052372E+1,0.0000000000,5.1817195500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.8297000000,0.0000000000,0.0000000000,0.0000000000,3.0763713E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.6576651E+3,0.0000000000,0.0000000000,0.0000000000
"3288",2.7915497618,3.7778370E+1,0.0000000000,5.1891968250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.1475678E+1,-0.125842E+1,-0.125842E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.6680852E+3,0.0000000000,0.0000000000,0.0000000000
"3289",2.8620870131,3.8111253E+1,0.0000000000,5.0172205500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.1676427E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,1.1954993593,0.0000000000,6.6785052E+3,0.0000000000,0.0000000000,0.0000000000
"3290",2.8392512105,3.9704044E+1,0.0000000000,5.0433908250,0.0000000000,0.0000000000,0.0000000000,1.8472494234,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.7905496E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.1239993593,0.0000000000,6.6889252E+3,0.0000000000,0.0000000000,0.0000000000
"3291",2.7240572844,4.0038381E+1,0.0000000000,4.8878645250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.7976826E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.6993452E+3,0.0000000000,0.0000000000,0.0000000000
"3292",2.5911021765,3.8289458E+1,0.1486062786,4.7846787000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.7899584E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.7097652E+3,0.0000000000,0.0000000000,0.0000000000
"3293",2.4794604860,3.5430023E+1,3.5051311055,4.6956996750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.8296178E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.7201852E+3,0.0000000000,0.0000000000,0.0000000000
"3294",2.4936694286,3.5241573E+1,1.0773690E+1,4.8684237000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.1732086E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.7306052E+3,0.0000000000,0.0000000000,0.0000000000
"3295",2.6804155331,3.5456192E+1,2.0873173E+1,5.0912451000,0.0000000000,0.0000000000,0.0000000000,1.7356500000,1.8297000000,0.0000000000,0.0000000000,0.0000000000,3.7239823E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,1.9285000000,2.0330000000,6.7410253E+3,0.0000000000,0.0000000000,0.0000000000
"3296",2.8428034461,3.6610605E+1,3.1167387E+1,5.1697560000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.0938961E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.7514453E+3,0.0000000000,0.0000000000,0.0000000000
"3297",2.9788033279,3.9649693E+1,3.8246610E+1,5.1817195500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6545513E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.7618653E+3,0.0000000000,0.0000000000,0.0000000000
"3298",3.0792808497,4.2311662E+1,4.4022078E+1,5.1719991750,0.0000000000,0.0000000000,0.0000000000,1.7356500000,1.8297000000,0.0000000000,0.0000000000,0.0000000000,4.8153676E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.7722853E+3,0.0000000000,0.0000000000,0.0000000000
"3299",3.1584449575,4.4250619E+1,4.9327668E+1,5.0089956000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.7918229E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.7827053E+3,0.0000000000,0.0000000000,0.0000000000
"3300",3.2198478871,4.6686071E+1,5.2322025E+1,5.0620839000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.8297000000,0.0000000000,0.0000000000,0.0000000000,4.7945579E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.7931253E+3,0.0000000000,0.0000000000,0.0000000000
"3301",3.2502956228,4.9607004E+1,5.0917467E+1,5.0351658750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6877775E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.8035453E+3,0.0000000000,0.0000000000,0.0000000000
"3302",3.2563851706,5.1793519E+1,4.4420669E+1,4.9992752250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.5683001E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.8139654E+3,0.0000000000,0.0000000000,0.0000000000
"3303",3.2320269828,5.2996667E+1,3.4249898E+1,4.9469346000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6942690E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.8243854E+3,0.0000000000,0.0000000000,0.0000000000
"3304",3.1807732949,5.2366713E+1,2.2961111E+1,4.9020712500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.7291726E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.8348054E+3,0.0000000000,0.0000000000,0.0000000000
"3305",3.1224151393,4.9590650E+1,1.1149641E+1,4.9274937750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.4192010E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.8452254E+3,0.0000000000,0.0000000000,0.0000000000
"3306",3.1163255914,5.1269442E+1,2.6944689896,4.8564601500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.1025349E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.8556454E+3,0.0000000000,0.0000000000,0.0000000000
"3307",3.1741762889,5.6174434E+1,0.0303620498,4.9873116000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.1077435E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.8660654E+3,0.0000000000,0.0000000000,0.0000000000
"3308",3.2472508489,5.9591814E+1,0.0000000000,5.1256404000,0.0000000000,0.0000000000,0.0000000000,1.7356500000,1.8297000000,0.0000000000,0.0000000000,0.0000000000,4.2194057E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.8764855E+3,0.0000000000,0.0000000000,0.0000000000
"3309",3.3462059854,6.2091058E+1,0.0000000000,4.9820775750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.9966400E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.8869055E+3,0.0000000000,0.0000000000,0.0000000000
"3310",3.4177581602,6.3831695E+1,0.0000000000,4.9671231000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.4194000000,0.0000000000,0.0000000000,0.0000000000,3.6818311E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.8973255E+3,0.0000000000,0.0000000000,0.0000000000
"3311",3.4613999115,6.4092740E+1,0.0000000000,5.0934882750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,3.1253498E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.4558888889,6.9077455E+3,0.0000000000,0.0000000000,0.0000000000
"3312",3.4882954116,6.5026372E+1,0.0000000000,5.0890019250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.8297000000,0.0000000000,0.0000000000,0.0000000000,3.1866451E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.9181655E+3,0.0000000000,0.0000000000,0.0000000000
"3313",3.4984446568,6.5815754E+1,0.0000000000,4.8803872500,0.0000000000,0.0000000000,0.0000000000,1.7356500000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.6525821E+1,0.0000000000,0.0000000000,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,1.9285000000,0.0000000000,6.9285855E+3,0.0000000000,0.0000000000,0.0000000000
"3314",3.4938774977,6.6436814E+1,0.0000000000,4.8624419250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2681004E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.302502E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.9390055E+3,0.0000000000,0.0000000000,0.0000000000
