"hour","offshore","onshore","pv","river","lake","biogas","gas","phs1","phs2","battery","hydrogen","methanation","demand","Pump1","Pump2","ElecStr","H2","CH4","Bat_SOC","PHS1_SOC","PHS2_SOC","H2_SOC","CH4_SOC","elec_price","gas_price"
"5098",0.0000000000,6.2583044E+1,7.1389352E+1,2.1497033250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6820007E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.0959645E+1,0.0000000000,9.0487843E+3,0.0000000000,0.0000000000,0.0000000000
"5099",0.0000000000,6.5198964E+1,7.5313606E+1,2.1833508000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.2722420E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.2888145E+1,0.0000000000,9.0609633E+3,0.0000000000,0.0000000000,0.0000000000
"5100",0.0000000000,6.7535160E+1,7.5235839E+1,2.3171932500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.0967728E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.4816645E+1,0.3950000000,9.0731422E+3,0.0000000000,0.0000000000,0.0000000000
"5101",0.0000000000,6.9184283E+1,7.0287009E+1,2.3373817500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.9988684E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.6745145E+1,0.3950000000,9.0853211E+3,0.0000000000,0.0000000000,0.0000000000
"5102",0.0000000000,7.0213692E+1,6.0887205E+1,2.2827979500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.5604645E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.8673645E+1,2.4280000000,9.0975001E+3,0.0000000000,0.0000000000,0.0000000000
"5103",0.0000000000,7.0841149E+1,4.6434408E+1,2.1781167750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.1481751E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,5.0602145E+1,4.4610000000,9.1096790E+3,0.0000000000,0.0000000000,0.0000000000
"5104",0.0000000000,7.0399405E+1,2.9684086E+1,2.1833508000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.8731248E+1,-0.203000E+1,-0.203000E+1,-1.776444E+1,-1.522366E+1,0.0000000000,0.0000000000,5.2530645E+1,6.4940000000,9.1218579E+3,0.0000000000,0.0000000000,0.0000000000
"5105",0.0000000000,6.7084302E+1,1.2548669E+1,2.1840985500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6391605E+1,-0.203000E+1,-0.203000E+1,-1.603180E+1,-1.522366E+1,0.0000000000,1.5987997E+1,5.4459145E+1,8.5270000000,9.1340369E+3,0.0000000000,0.0000000000,0.0000000000
"5106",0.0000000000,5.9381908E+1,2.3779829779,2.2536367500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.8297000000,0.0000000000,0.0000000000,0.0000000000,4.8389425E+1,-0.090138232,-0.090138232,0.0000000000,-1.522366E+1,0.0000000000,3.0416617E+1,5.6387645E+1,1.0560000E+1,9.1462158E+3,0.0000000000,1.7955000000,1.7955000000
"5107",0.0000000000,5.4974202E+1,0.0014522198,2.3276613750,0.0000000000,0.0000000000,0.0000000000,2.0287043545,2.2400000000,2.6957289804,0.0000000000,0.0000000000,4.9044084E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,3.0416617E+1,5.6473277E+1,1.0560000E+1,9.1583947E+3,0.0000000000,2.1000000000,2.1000000000
"5108",0.0000000000,5.1637381E+1,0.0000000000,2.4600083250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2400000000,4.9417911525,0.0000000000,0.0000000000,4.6055516E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,2.7579008E+1,5.4219161E+1,8.0711111111,9.1705737E+3,0.0000000000,2.1000000000,2.1000000000
"5109",0.0000000000,4.8580781E+1,0.0000000000,2.3620566000,0.0000000000,0.0000000000,0.0000000000,2.7000000000,1.9295126572,0.0000000000,0.0000000000,0.0000000000,4.0348686E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,2.2377122E+1,5.4219161E+1,5.5822222222,9.1827526E+3,0.0000000000,2.1000000000,2.1000000000
"5110",0.0000000000,4.6895694E+1,0.0000000000,2.3418681000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.1096270315,0.0000000000,0.0000000000,3.6123524E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,2.2377122E+1,5.1219161E+1,3.4383192698,9.1949315E+3,0.0000000000,2.1000000000,2.1000000000
"5111",0.0000000000,4.5357293E+1,0.0000000000,2.5011330750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.9495255E+1,-0.999506449,-0.999506449,0.0000000000,-1.522366E+1,0.0000000000,2.0156462E+1,5.1219161E+1,3.4383192698,9.2071105E+3,0.0000000000,1.7955000000,1.7955000000
"5112",0.0000000000,4.2845751E+1,0.0000000000,2.4031813500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.9131398E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,2.0156462E+1,5.2168692E+1,5.4713192698,9.2192894E+3,0.0000000000,1.7955000000,1.7955000000
"5113",0.0000000000,4.0251929E+1,0.0000000000,2.2925183250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.8522640E+1,-0.149814E+1,-0.149814E+1,0.0000000000,-1.522366E+1,0.0000000000,2.0156462E+1,5.2168692E+1,6.3204961089,9.2314683E+3,0.0000000000,1.7955000000,1.7955000000
"5114",0.0000000000,3.7178582E+1,0.0000000000,2.2461595500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,1.7833164795,0.0000000000,0.0000000000,0.0000000000,2.8684394E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,2.0156462E+1,5.0591927E+1,6.3204961089,9.2436472E+3,0.0000000000,2.1000000000,2.1000000000
"5115",0.0000000000,3.4859170E+1,0.0000000000,2.2259710500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.3330215372,0.0000000000,0.0000000000,3.0194498E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,2.0156462E+1,4.7591927E+1,4.3390333539,9.2558262E+3,0.0000000000,2.1000000000,2.1000000000
"5116",0.0000000000,3.3284987E+1,0.0994323809,2.1818553750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.6651300185,7.6903527459,0.0000000000,0.0000000000,2.9698093E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,1.1384861E+1,4.7591927E+1,4.3390333539,9.2680051E+3,0.0000000000,2.1000000000,2.1000000000
"5117",0.0000000000,3.1270671E+1,3.1920042761,2.0360494500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,3.1252650311,0.0000000000,0.0000000000,2.9340325E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,3.2897526643,4.7591927E+1,2.4888888889,9.2801840E+3,0.0000000000,2.1000000000,2.1000000000
"5118",0.0000000000,3.5641749E+1,1.5376551E+1,1.9777270500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.8664825E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.4591927E+1,0.0000000000,9.2923630E+3,0.0000000000,0.0000000000,0.0000000000
"5119",0.0000000000,3.9697421E+1,3.1752643E+1,1.9223955000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.4750448E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.6520427E+1,0.0000000000,9.3045419E+3,0.0000000000,0.0000000000,0.0000000000
"5120",0.0000000000,4.3353709E+1,4.5670221E+1,1.9896906000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.7847311E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.8448927E+1,0.0000000000,9.3167208E+3,0.0000000000,0.0000000000,0.0000000000
"5121",0.0000000000,4.5687753E+1,5.6094040E+1,2.1639100500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.5236751E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,5.0377427E+1,0.0000000000,9.3288998E+3,0.0000000000,0.0000000000,0.0000000000
"5122",0.0000000000,4.8213263E+1,6.3109935E+1,2.0517516000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.0033023E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,5.2305927E+1,0.0000000000,9.3410787E+3,0.0000000000,0.0000000000,0.0000000000
"5123",0.0000000000,5.1136044E+1,6.7486364E+1,2.0674537500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.5872492E+1,-0.203000E+1,-0.203000E+1,-0.572569E+1,-1.522366E+1,0.0000000000,0.0000000000,5.4234427E+1,2.0330000000,9.3532576E+3,0.0000000000,0.0000000000,0.0000000000
"5124",0.0000000000,5.3025137E+1,6.5861071E+1,2.1362442750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.8268710E+1,-0.203000E+1,-0.203000E+1,-1.776444E+1,-1.522366E+1,0.0000000000,5.1531169738,5.6162927E+1,2.4280000000,9.3654366E+3,0.0000000000,0.0000000000,0.0000000000
"5125",0.0000000000,5.3235281E+1,6.0983445E+1,2.2364391750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.8626561E+1,-0.203000E+1,-0.203000E+1,-1.776444E+1,-1.522366E+1,0.0000000000,2.1141114E+1,5.8091427E+1,4.4610000000,9.3776155E+3,0.0000000000,0.0000000000,0.0000000000
"5126",0.0000000000,5.2147124E+1,5.1638988E+1,2.2229801250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.7614615E+1,-0.203000E+1,-0.203000E+1,-1.776444E+1,-1.522366E+1,0.0000000000,3.7129110E+1,6.0019927E+1,6.4940000000,9.3897944E+3,0.0000000000,0.0000000000,0.0000000000
"5127",0.0000000000,4.9544094E+1,3.8861999E+1,2.1429738000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.2778263E+1,-0.203000E+1,-0.203000E+1,-1.776444E+1,-1.522366E+1,0.0000000000,5.3117107E+1,6.1948427E+1,8.5270000000,9.4019734E+3,0.0000000000,0.0000000000,0.0000000000
"5128",0.0000000000,4.5751808E+1,2.5736481E+1,2.1153080250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.1102953E+1,-0.203000E+1,-0.203000E+1,-0.524698E+1,-1.522366E+1,0.0000000000,6.9105103E+1,6.3876927E+1,1.0560000E+1,9.4141523E+3,0.0000000000,0.0000000000,0.0000000000
"5129",0.0000000000,3.9545311E+1,1.0645118E+1,2.0868945750,2.1758766467,0.0000000000,0.0000000000,2.7000000000,2.2400000000,4.4999532330,0.0000000000,0.0000000000,4.8669489E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,7.3827385E+1,6.5805427E+1,1.0560000E+1,9.4263312E+3,0.0000000000,2.9447333E+1,2.9447333E+1
"5130",0.0000000000,3.1248646E+1,1.9293844121,2.0345539500,6.5189122573,0.0000000000,0.0000000000,2.7000000000,2.2400000000,1.7764441E+1,0.0000000000,0.0000000000,4.9212273E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,6.9090592E+1,6.2805427E+1,8.0711111111,9.4385102E+3,0.0000000000,2.9447333E+1,2.9447333E+1
"5131",0.0000000000,2.9909599E+1,0.0044010020,2.1145603500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,1.4708401E+1,0.0000000000,0.0000000000,4.9436961E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.0391181E+1,5.9805427E+1,5.5822222222,9.4506891E+3,0.0000000000,2.9447333E+1,2.9447333E+1
"5132",0.0000000000,2.9825298E+1,0.0000000000,2.1369920250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,1.1894990E+1,0.0000000000,0.0000000000,4.6557280E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.4908653E+1,5.6805427E+1,5.5822222222,9.4506891E+3,0.0000000000,2.9447333E+1,2.9447333E+1
"5133",0.0000000000,2.9353145E+1,0.0000000000,2.3523362250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.5440000000,5.9948331608,0.0000000000,0.0000000000,4.0944314E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2387611E+1,5.3805427E+1,5.5822222222,9.4506891E+3,0.0000000000,2.9447333E+1,2.9447333E+1
"5134",0.0000000000,2.9451859E+1,0.0000000000,2.3284090500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,1.5273397E+1,0.0000000000,0.0000000000,3.6770001E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,1.6077260E+1,5.0805427E+1,4.9777777778,9.4506891E+3,0.0000000000,2.9447333E+1,2.9447333E+1
"5135",0.0000000000,3.0851017E+1,0.0000000000,2.3874792000,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.0028465E+1,0.0000000000,0.0000000000,0.0000000000,-0.591003E+1,0.0000000000,0.0000000000,4.7805427E+1,2.4888888889,9.4628680E+3,0.0000000000,2.9447333E+1,2.9447333E+1
"5136",0.0000000000,3.1509612E+1,0.0000000000,2.2925183250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.9474284E+1,0.0000000000,0.0000000000,0.0000000000,-0.702785E+1,0.0000000000,0.0000000000,4.4805427E+1,2.4888888889,9.4675960E+3,0.0000000000,2.9447333E+1,2.9447333E+1
"5137",0.0000000000,3.2816734E+1,0.0000000000,2.0539947750,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.8304416E+1,0.0000000000,0.0000000000,0.0000000000,-0.926631E+1,0.0000000000,0.0000000000,4.1805427E+1,2.4888888889,9.4732183E+3,0.0000000000,2.9447333E+1,2.9447333E+1
"5138",0.0000000000,3.4580072E+1,0.0000000000,2.1011013000,0.1040091005,0.0000000000,0.0000000000,2.7000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,2.6501518E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,3.8805427E+1,2.4888888889,9.4806314E+3,0.0000000000,2.9447333E+1,2.9447333E+1
"5139",0.0000000000,3.4982345E+1,0.0000000000,1.9612771500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.4817921E+1,0.0000000000,0.0000000000,0.0000000000,-1.482570E+1,0.0000000000,0.0000000000,3.5805427E+1,0.0000000000,9.4928103E+3,0.0000000000,2.9447333E+1,2.9447333E+1
"5140",0.0000000000,3.4757503E+1,0.0657217034,1.8842616750,1.6556720205,0.0000000000,0.0000000000,2.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.5839494E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,3.2805427E+1,0.0000000000,9.5046709E+3,0.0000000000,2.9447333E+1,2.9447333E+1
"5141",0.0000000000,3.2800775E+1,3.4617634151,1.8633254250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.5495866E+1,-0.106333569,-0.106333569,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,2.9805427E+1,0.0000000000,9.5168498E+3,0.0000000000,1.7955000000,1.7955000000
"5142",0.0000000000,3.6593229E+1,1.3378445E+1,1.9022070000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.8539559E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,2.6906444E+1,0.0000000000,9.5290287E+3,0.0000000000,0.0000000000,0.0000000000
"5143",0.0000000000,4.3116473E+1,3.0649118E+1,2.0053927500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2264529E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,2.8834944E+1,0.0000000000,9.5412077E+3,0.0000000000,0.0000000000,0.0000000000
"5144",0.0000000000,4.4887276E+1,5.0305252E+1,2.1168034500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.7547789E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,3.0763444E+1,0.0000000000,9.5533866E+3,0.0000000000,0.0000000000,0.0000000000
"5145",0.0000000000,4.5116105E+1,6.4289232E+1,2.3650474500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.4040113E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,3.2691944E+1,0.0000000000,9.5655655E+3,0.0000000000,0.0000000000,0.0000000000
"5146",0.0000000000,4.5228774E+1,7.2330871E+1,2.2439163750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6226364E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,3.4620444E+1,0.0000000000,9.5777445E+3,0.0000000000,0.0000000000,0.0000000000
"5147",0.0000000000,4.6842611E+1,7.5285452E+1,2.1855939750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.3296749E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,3.6548944E+1,0.0000000000,9.5899234E+3,0.0000000000,0.0000000000,0.0000000000
"5148",0.0000000000,5.0130148E+1,7.4204524E+1,2.1878371500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.6047030E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,3.8477444E+1,2.0330000000,9.6021023E+3,0.0000000000,0.0000000000,0.0000000000
"5149",0.0000000000,5.3915675E+1,6.8780124E+1,2.1242807250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.0689518E+1,-0.203000E+1,-0.203000E+1,-0.285036E+1,-1.522366E+1,0.0000000000,0.0000000000,4.0405944E+1,2.4280000000,9.6142812E+3,0.0000000000,0.0000000000,0.0000000000
"5150",0.0000000000,5.7036089E+1,5.9264334E+1,2.1399828750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.9447839E+1,-0.203000E+1,-0.203000E+1,-1.776444E+1,-1.522366E+1,0.0000000000,2.5653243220,4.2334444E+1,2.4280000000,9.6264602E+3,0.0000000000,0.0000000000,0.0000000000
"5151",0.0000000000,5.8086626E+1,4.5747338E+1,2.1654054750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.3144512E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,1.8553321E+1,4.4262944E+1,4.4610000000,9.6386391E+3,0.0000000000,0.0000000000,0.0000000000
"5152",0.0000000000,5.6798124E+1,2.7603646E+1,2.3665429500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.8860522E+1,-0.203000E+1,-0.203000E+1,-1.776444E+1,-1.522366E+1,0.0000000000,1.8553321E+1,4.6191444E+1,6.4940000000,9.6508180E+3,0.0000000000,0.0000000000,0.0000000000
"5153",0.0000000000,5.2802213E+1,1.1261664E+1,2.4562696500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6673369E+1,-0.203000E+1,-0.203000E+1,-0.453112988,-1.522366E+1,0.0000000000,3.4541318E+1,4.8119944E+1,8.5270000000,9.6629970E+3,0.0000000000,0.0000000000,0.0000000000
"5154",0.0000000000,4.8291170E+1,2.1091991541,2.5534736250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,5.4594179583,0.0000000000,0.0000000000,4.8129596E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,3.4949119E+1,5.0048444E+1,1.0560000E+1,9.6751759E+3,0.0000000000,2.1000000000,2.1000000000
"5155",0.0000000000,4.6572699E+1,0.0031483238,2.6910546750,0.0000000000,0.0000000000,0.0000000000,1.2340070956,1.1872813938,1.2196218E+1,0.0000000000,0.0000000000,4.8660744E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,2.9202364E+1,4.7048444E+1,8.0711111111,9.6873548E+3,0.0000000000,2.1000000000,2.1000000000
"5156",0.0000000000,4.4832728E+1,0.0000000000,2.6686230000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2400000000,1.1274846E+1,0.0000000000,0.0000000000,4.5792532E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,1.6364240E+1,4.5677325E+1,6.7519095625,9.6995338E+3,0.0000000000,2.1000000000,2.1000000000
"5157",0.0000000000,4.3609346E+1,0.0000000000,2.6349754500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,4.2711812200,0.0000000000,0.0000000000,4.0231838E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,4.4959802316,4.5677325E+1,4.2630206736,9.7117127E+3,0.0000000000,2.1000000000,2.1000000000
"5158",0.0000000000,4.4346912E+1,0.0000000000,2.5101057000,0.0000000000,0.0000000000,0.0000000000,2.7000000000,1.5967186062,0.0000000000,0.0000000000,0.0000000000,3.5930072E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.2677325E+1,1.7741317847,9.7238916E+3,0.0000000000,2.1000000000,2.1000000000
"5159",0.0000000000,4.4054487E+1,0.0000000000,2.5347805500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.9386165E+1,-0.197944E+1,-0.197944E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,3.9677325E+1,0.0000000000,9.7360706E+3,0.0000000000,1.7955000000,1.7955000000
"5160",0.0000000000,4.3600101E+1,0.0000000000,2.3919654750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.8780980E+1,-0.198742E+1,-0.198742E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.1557791E+1,0.0000000000,9.7482495E+3,0.0000000000,1.7955000000,1.7955000000
"5161",0.0000000000,4.2303164E+1,0.0000000000,2.1145603500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.7681702E+1,-0.151236E+1,-0.151236E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.3445842E+1,0.0000000000,9.7604284E+3,0.0000000000,1.7955000000,1.7955000000
"5162",0.0000000000,4.0980944E+1,0.0000000000,2.0338062750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.4399540E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.4882582E+1,0.0000000000,9.7726074E+3,0.0000000000,1.7955000000,1.7955000000
"5163",0.0000000000,3.9996751E+1,0.0000000000,2.0495084250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.4448963E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.6811082E+1,1.2934677296,9.7847863E+3,0.0000000000,1.7955000000,1.7955000000
"5164",0.0000000000,3.8530213E+1,0.0729043160,1.9852042500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.5198606E+1,-0.166051079,-0.166051079,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.8739582E+1,1.6199175853,9.7969652E+3,0.0000000000,1.7955000000,1.7955000000
"5165",0.0000000000,3.4846674E+1,3.2503809622,1.9665111750,0.0000000000,0.0000000000,0.0000000000,0.4597477501,1.4579258268,0.0000000000,0.0000000000,0.0000000000,2.6757575E+1,0.0000000000,0.0000000000,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.8897331E+1,1.6199175853,9.8091442E+3,0.0000000000,2.1000000000,2.1000000000
"5166",0.0000000000,3.7248113E+1,1.4586989E+1,2.0285721750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.9305117E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,4.8386500E+1,0.0000000000,9.8213231E+3,0.0000000000,0.0000000000,0.0000000000
"5167",0.0000000000,4.0665480E+1,3.1107175E+1,2.0136177000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.5519113E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,5.0315000E+1,0.0000000000,9.8335020E+3,0.0000000000,0.0000000000,0.0000000000
"5168",0.0000000000,3.9952074E+1,4.7690393E+1,2.1631623000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.2432568E+1,-0.203000E+1,-0.203000E+1,0.0000000000,-1.522366E+1,0.0000000000,0.0000000000,5.2243500E+1,0.0000000000,9.8456809E+3,0.0000000000,0.0000000000,0.0000000000
