"hour","offshore","onshore","pv","river","lake","biogas","gas","phs1","phs2","battery","hydrogen","methanation","demand","Pump1","Pump2","ElecStr","H2","CH4","Bat_SOC","PHS1_SOC","PHS2_SOC","H2_SOC","CH4_SOC","elec_price","gas_price"
"5208",2.5039865278,1.7404359E+1,0.0000000000,2.1908280750,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,1.0074716E+1,0.0000000000,0.0000000000,2.8271672E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,4.4646591E+1,4.1009588E+1,5.5822222222,0.0000000000,5.2454781E+3,1.9493423E+1,1.9493423E+1
"5209",2.4516715218,1.6481895E+1,0.0000000000,1.9440795000,1.2855000E+1,0.0000000000,0.0000000000,2.7000000000,2.2400000000,5.1344368147,0.0000000000,0.0000000000,3.7204865E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,3.4041627E+1,3.8009588E+1,5.5822222222,0.0000000000,5.2493734E+3,1.9493423E+1,1.9493423E+1
"5210",2.3161280936,1.5728273E+1,0.0000000000,1.7429420250,1.2855000E+1,0.0000000000,0.0000000000,2.7000000000,2.2400000000,2.0463421484,0.0000000000,0.0000000000,3.3026467E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,2.8636957E+1,3.5009588E+1,3.0933333333,0.0000000000,5.2532687E+3,1.9493423E+1,1.9493423E+1
"5211",2.3185060461,1.5166227E+1,0.0000000000,1.7257444500,1.2855000E+1,0.0000000000,0.0000000000,2.7000000000,0.0000000000,4.3140749546,0.0000000000,0.0000000000,3.2477335E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,2.6482912E+1,3.2009588E+1,0.6044444444,0.0000000000,5.2571640E+3,1.9493423E+1,1.9493423E+1
"5212",2.4207581055,1.4645536E+1,0.0586587251,1.8035076000,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,1.6438350E+1,0.0000000000,0.0000000000,3.1464592E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,2.1941781E+1,2.9009588E+1,0.6044444444,0.0000000000,5.2610593E+3,1.9493423E+1,1.9493423E+1
"5213",2.4754510806,1.2319852E+1,3.8211307337,1.7885531250,1.2855000E+1,0.0000000000,0.0000000000,2.7000000000,0.5440000000,1.2078667726,0.0000000000,0.0000000000,3.1109636E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,4.6382549566,2.6009588E+1,0.6044444444,0.0000000000,5.2649546E+3,1.9493423E+1,1.9493423E+1
"5214",2.2614351351,1.1897008E+1,1.7153164E+1,1.7945349000,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,3.1984754362,0.0000000000,0.0000000000,3.2402400E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,3.3668162486,2.3009588E+1,0.0000000000,0.0000000000,5.2688499E+3,1.9493423E+1,1.9493423E+1
"5215",2.1948523972,1.3186039E+1,3.5624819E+1,2.0038973250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.4034900E+1,-0.203000E+1,-0.203000E+1,-1.034249E+1,0.0000000000,-0.660222E+1,0.0000000000,2.0009588E+1,0.0000000000,0.0000000000,5.2727452E+3,0.0000000000,0.0000000000
"5216",2.4611833487,1.4292091E+1,5.2041648E+1,2.3403726000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.7754281E+1,-0.203000E+1,-0.203000E+1,-0.502358E+1,0.0000000000,-0.660222E+1,9.3082408795,2.1938088E+1,0.0000000000,0.0000000000,5.2766405E+3,0.0000000000,0.0000000000
"5217",2.6419079253,1.4974036E+1,6.4698196E+1,2.3299044750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.0779070E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,1.3829461E+1,2.3866588E+1,2.0330000000,0.0000000000,5.2805359E+3,0.0000000000,0.0000000000
"5218",2.6656874674,1.5602876E+1,7.5146308E+1,2.2117643250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.7458626E+1,-0.203000E+1,-0.203000E+1,-2.133258E+1,0.0000000000,-0.660222E+1,1.3829461E+1,2.5795088E+1,4.0660000000,0.0000000000,5.2844312E+3,0.0000000000,0.0000000000
"5219",2.6323960984,1.6346408E+1,8.0238974E+1,2.3927132250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.0758278E+1,-0.203000E+1,-0.203000E+1,-2.133258E+1,0.0000000000,-0.660222E+1,3.3028783E+1,2.7723588E+1,4.4610000000,0.0000000000,5.2883265E+3,0.0000000000,0.0000000000
"5220",2.6751992942,1.6918379E+1,7.8883411E+1,2.2902752250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4232592E+1,-0.203000E+1,-0.203000E+1,-2.133258E+1,0.0000000000,-0.660222E+1,5.2228105E+1,2.9652088E+1,6.4940000000,0.0000000000,5.2922218E+3,0.0000000000,0.0000000000
"5221",2.8369002172,1.7390844E+1,7.1875635E+1,2.1579282750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.5985292E+1,-0.203000E+1,-0.203000E+1,-2.133258E+1,0.0000000000,-0.660222E+1,7.1427427E+1,3.1580588E+1,8.5270000000,0.0000000000,5.2961171E+3,0.0000000000,0.0000000000
"5222",3.2673100608,1.7794053E+1,5.9909634E+1,2.0622197250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4631841E+1,-0.203000E+1,-0.203000E+1,-1.976916E+1,0.0000000000,-0.660222E+1,9.0626748E+1,3.3509088E+1,1.0560000E+1,0.0000000000,5.3000124E+3,0.0000000000,0.0000000000
"5223",4.0020981299,1.8473576E+1,4.5676116E+1,1.9739884500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.1371966E+1,-0.203000E+1,-0.203000E+1,-1.012159E+1,0.0000000000,-0.660222E+1,1.0841899E+2,3.5437588E+1,1.0560000E+1,0.0000000000,5.3039077E+3,0.0000000000,0.0000000000
"5224",4.5728073235,1.8994979E+1,2.9543102E+1,2.0943717750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.6351182E+1,-0.203000E+1,-0.203000E+1,-0.221860196,0.0000000000,-0.660222E+1,1.1752843E+2,3.7366088E+1,1.0560000E+1,0.0000000000,5.3078030E+3,0.0000000000,0.0000000000
"5225",4.8748075965,1.8707885E+1,1.2883003E+1,2.2596185250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,1.0717371E+1,0.0000000000,0.0000000000,4.5540467E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,1.1772810E+2,3.9294588E+1,1.0560000E+1,0.0000000000,5.3116983E+3,1.9493423E+1,1.9493423E+1
"5226",4.9770596558,1.8782321E+1,2.1649373609,2.4532788000,0.0071933444,0.0000000000,0.0000000000,2.7000000000,0.0000000000,2.1332580E+1,0.0000000000,0.0000000000,4.5815152E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,1.0644666E+2,3.6294588E+1,1.0560000E+1,0.0000000000,5.3155936E+3,1.9493423E+1,1.9493423E+1
"5227",5.3432647141,2.0325797E+1,0.0007791911,2.5093580250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,1.1453192832,2.1332580E+1,0.0000000000,0.0000000000,4.6754880E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,8.3991309E+1,3.3294588E+1,1.0560000E+1,0.0000000000,5.3194889E+3,1.9493423E+1,1.9493423E+1
"5228",6.0209818722,2.0983361E+1,0.0000000000,2.4099108750,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,2.1198072E+1,0.0000000000,0.0000000000,4.6710108E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,6.1535962E+1,3.0294588E+1,9.2874230186,0.0000000000,5.3233842E+3,1.9493423E+1,1.9493423E+1
"5229",6.8009510897,2.0613358E+1,0.0000000000,2.3216795250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,1.7402085E+1,0.0000000000,0.0000000000,4.3235856E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,3.9222202E+1,2.7294588E+1,9.2874230186,0.0000000000,5.3272796E+3,1.9493423E+1,1.9493423E+1
"5230",7.4311091302,1.9970678E+1,0.0000000000,2.3306522250,1.0725453E+1,0.0000000000,0.0000000000,2.7000000000,0.0000000000,4.3231906299,0.0000000000,0.0000000000,4.0878865E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,2.0904218E+1,2.4294588E+1,9.2874230186,0.0000000000,5.3311749E+3,1.9493423E+1,1.9493423E+1
"5231",7.6451250758,1.8920538E+1,0.0000000000,2.5646895000,1.0269332E+1,0.0000000000,0.0000000000,2.7000000000,1.6386807168,0.0000000000,0.0000000000,0.0000000000,3.7136147E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,1.6353491E+1,2.1294588E+1,9.2874230186,0.0000000000,5.3350702E+3,1.9493423E+1,1.9493423E+1
"5232",7.3241011658,1.7670115E+1,0.0000000000,2.0741832750,1.1956617E+1,0.0000000000,0.0000000000,2.7000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,3.7362799E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,1.6353491E+1,1.8294588E+1,7.4666666667,0.0000000000,5.3389655E+3,1.9493423E+1,1.9493423E+1
"5233",6.8936913222,1.6584079E+1,0.0000000000,1.9126751250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,6.1058579016,0.0000000000,0.0000000000,2.7594085E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,1.6353491E+1,1.5294588E+1,4.9777777778,0.0000000000,5.3428608E+3,1.9493423E+1,1.9493423E+1
"5234",6.4846830848,1.5565459E+1,0.0000000000,1.6532153250,5.0597695363,0.0000000000,0.0000000000,2.7000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,2.7100909E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,9.9262722123,1.2294588E+1,4.9777777778,0.0000000000,5.3467561E+3,1.9493423E+1,1.9493423E+1
"5235",5.7451390939,1.3923525E+1,0.0000000000,1.6180723500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,9.4299586017,0.0000000000,0.0000000000,2.6814477E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,9.9262722123,9.2945882217,2.4888888889,0.0000000000,5.3506514E+3,1.9493423E+1,1.9493423E+1
"5236",4.8272484956,1.2131341E+1,0.0541140929,1.6083519000,1.2008319E+1,0.0000000000,0.0000000000,2.7000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.6727156E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,6.2945882217,2.4888888889,0.0000000000,5.3545467E+3,1.9493423E+1,1.9493423E+1
"5237",3.9640508559,9.5304540141,3.4373491565,1.7242489500,8.2853465545,0.0000000000,0.0000000000,2.7000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,2.5279232E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,3.2945882217,2.4888888889,0.0000000000,5.3584420E+3,1.9493423E+1,1.9493423E+1
"5238",3.0580500370,8.2010830398,1.8486685E+1,1.8192097500,0.0000000000,0.0000000000,0.0000000000,0.2651293996,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.5227940E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,0.2945882217,0.0000000000,0.0000000000,5.3623373E+3,2.1000000000,2.1000000000
"5239",2.7322702053,1.0021289E+1,4.0214974E+1,2.0734355250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.5837997E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.3662326E+3,0.0000000000,0.0000000000
"5240",2.5206322123,1.0436036E+1,5.9562015E+1,2.3351385750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.6556654E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,1.9285000000,0.0000000000,0.0000000000,5.3701279E+3,0.0000000000,0.0000000000
"5241",2.7156245208,1.1277056E+1,7.3642864E+1,2.3553270750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.9161247E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,3.8570000000,0.0000000000,0.0000000000,5.3740233E+3,0.0000000000,0.0000000000
"5242",3.1436564119,1.2402783E+1,8.3077562E+1,2.3717769750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.5751895E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,5.7855000000,0.0000000000,0.0000000000,5.3779186E+3,0.0000000000,0.0000000000
"5243",3.7524128629,1.3599601E+1,8.6485939E+1,2.3321476500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.7998571E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,7.7140000000,0.0000000000,0.0000000000,5.3818139E+3,0.0000000000,0.0000000000
"5244",4.4824450269,1.5123779E+1,8.4989361E+1,2.3456067000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.1384934E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,9.6425000000,2.0330000000,0.0000000000,5.3857092E+3,0.0000000000,0.0000000000
"5245",5.1601621850,1.6942070E+1,7.8946485E+1,2.3127069000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.2970643E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,1.1571000E+1,4.0660000000,0.0000000000,5.3896045E+3,0.0000000000,0.0000000000
"5246",5.7570288733,1.8840883E+1,6.7738179E+1,2.0771742000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.1745999E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,0.0000000000,1.3499500E+1,6.0990000000,0.0000000000,5.3934998E+3,0.0000000000,0.0000000000
"5247",6.1826827952,2.0800263E+1,5.1740856E+1,1.9141705500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.7319212E+1,-0.203000E+1,-0.203000E+1,-0.118165E+1,0.0000000000,-0.660222E+1,0.0000000000,1.5428000E+1,8.1320000000,0.0000000000,5.3973951E+3,0.0000000000,0.0000000000
"5248",6.4466357941,2.2734686E+1,3.2317643E+1,1.8805230750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1885000000,0.0000000000,0.0000000000,0.0000000000,3.5848108E+1,0.0000000000,0.0000000000,-2.111766E+1,0.0000000000,-0.660222E+1,1.0634891686,1.7356500E+1,1.0165000E+1,0.0000000000,5.4012904E+3,0.0000000000,0.0000000000
"5249",6.6677856139,2.3815640E+1,1.2628712E+1,1.9380977250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,3.4013892E+1,0.0000000000,0.0000000000,-0.667413E+1,0.0000000000,-0.660222E+1,2.0069385E+1,1.7356500E+1,9.9555555556,0.0000000000,5.4051857E+3,0.0000000000,0.0000000000
"5250",6.7747935784,2.4161968E+1,1.9352040597,2.2528890750,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.2400000000,0.7972919585,0.0000000000,0.0000000000,3.4259929E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,2.6076098E+1,1.7356500E+1,7.4666666667,0.0000000000,5.4090810E+3,2.1000000000,2.1000000000
"5251",7.4858021054,2.6864469E+1,0.0007791911,2.6566593750,0.0000000000,0.0000000000,0.0000000000,2.4907848397,2.2400000000,0.0000000000,0.0000000000,0.0000000000,3.5136276E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,2.5236843E+1,1.4356500E+1,4.9777777778,0.0000000000,5.4129763E+3,0.0000000000,0.0000000000
"5252",8.8079450360,2.8369200E+1,0.0000000000,2.5527259500,0.0000000000,0.0000000000,0.0000000000,2.4136529030,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.5541306E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,2.5236843E+1,1.1588961E+1,2.4888888889,0.0000000000,5.4168717E+3,0.0000000000,0.0000000000
"5253",9.4476149200,2.8427118E+1,0.0000000000,2.4114063000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.2400000000,0.0000000000,0.0000000000,0.0000000000,3.4373225E+1,0.0000000000,0.0000000000,-0.155070E+1,0.0000000000,-0.660222E+1,2.5236843E+1,8.9071247304,2.4888888889,0.0000000000,5.4207670E+3,0.0000000000,0.0000000000
"5254",9.9612531693,2.8325111E+1,0.0000000000,2.2566276750,0.0000000000,0.0000000000,0.0000000000,0.3642107373,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.2274985E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,2.6632470E+1,8.9071247304,0.0000000000,0.0000000000,5.4246623E+3,0.0000000000,0.0000000000
"5255",1.0253742E+1,2.8420531E+1,0.0000000000,2.2790593500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.7561080E+1,-0.203000E+1,-0.203000E+1,-0.476003E+1,0.0000000000,-0.660222E+1,2.6632470E+1,1.0430946E+1,0.0000000000,0.0000000000,5.4285576E+3,0.0000000000,0.0000000000
"5256",1.0182403E+1,2.8624233E+1,0.0000000000,2.1728826750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.8026026E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,3.0916501E+1,1.2359446E+1,0.0000000000,0.0000000000,5.4324529E+3,0.0000000000,0.0000000000
"5257",1.0248986E+1,2.8911019E+1,0.0000000000,2.0233381500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.7599410E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,3.0916501E+1,1.4287946E+1,0.0000000000,0.0000000000,5.4363482E+3,0.0000000000,0.0000000000
"5258",1.0263253E+1,2.8952607E+1,0.0000000000,1.8386505750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.5028905E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,3.0916501E+1,1.6216446E+1,0.0000000000,0.0000000000,5.4402435E+3,0.0000000000,0.0000000000
"5259",1.0327458E+1,2.9161311E+1,0.0000000000,1.7735986500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.5860102E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,3.0916501E+1,1.8144946E+1,0.0000000000,0.0000000000,5.4441388E+3,0.0000000000,0.0000000000
"5260",1.0232340E+1,2.8865083E+1,0.0415351479,1.6599447750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.6463186E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,3.0916501E+1,2.0073446E+1,0.0000000000,0.0000000000,5.4480341E+3,0.0000000000,0.0000000000
"5261",9.6188276698,2.6138566E+1,3.5788670653,1.6128382500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.7488034E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,3.0916501E+1,2.2001946E+1,0.0000000000,0.0000000000,5.4519294E+3,0.0000000000,0.0000000000
"5262",9.0029373445,2.7515257E+1,1.6009870E+1,1.6868628000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.9977525E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,3.0916501E+1,2.3930446E+1,0.0000000000,0.0000000000,5.4558247E+3,0.0000000000,0.0000000000
"5263",8.6129527274,2.9167755E+1,3.4695855E+1,1.8708026250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,3.4125707E+1,-0.203000E+1,-0.203000E+1,-2.133258E+1,0.0000000000,-0.660222E+1,3.0916501E+1,2.5858946E+1,0.0000000000,0.0000000000,5.4597200E+3,0.0000000000,0.0000000000
"5264",8.1754090262,2.7596730E+1,5.2986795E+1,1.9627725750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.1423096E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,5.0115823E+1,2.7787446E+1,0.0000000000,0.0000000000,5.4636154E+3,0.0000000000,0.0000000000
"5265",7.5856762122,2.5898610E+1,6.6089175E+1,1.9567908000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.5499765E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,5.0115823E+1,2.9715946E+1,0.0000000000,0.0000000000,5.4675107E+3,0.0000000000,0.0000000000
"5266",7.1077072677,2.4888947E+1,7.4921119E+1,1.8939820500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.0609502E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,5.0115823E+1,3.1644446E+1,0.0000000000,0.0000000000,5.4714060E+3,0.0000000000,0.0000000000
"5267",6.9127149592,2.5135609E+1,7.8935578E+1,1.9179092250,0.0000000000,0.0000000000,0.0000000000,2.2788080941,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.0377948E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,5.0115823E+1,3.3572946E+1,0.0000000000,0.0000000000,5.4753013E+3,0.0000000000,0.0000000000
"5268",6.8651558583,2.6247821E+1,7.7688226E+1,1.9201524000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.2442133E+1,-0.203000E+1,-0.203000E+1,-2.133258E+1,0.0000000000,-0.660222E+1,5.0115823E+1,3.2969437E+1,0.3950000000,0.0000000000,5.4791966E+3,0.0000000000,0.0000000000
"5269",6.9983213341,2.7663063E+1,7.2291262E+1,1.8005166750,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.1260117E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,6.9315145E+1,3.4897937E+1,2.4280000000,0.0000000000,5.4830919E+3,0.0000000000,0.0000000000
"5270",6.9792976971,2.8946208E+1,6.2425226E+1,1.7122854000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.0680634E+1,-0.203000E+1,-0.203000E+1,-2.133258E+1,0.0000000000,-0.660222E+1,6.9315145E+1,3.6826437E+1,4.4610000000,0.0000000000,5.4869872E+3,0.0000000000,0.0000000000
"5271",6.5607776328,2.9602734E+1,4.7798690E+1,1.6958355000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.2120086E+1,-0.203000E+1,-0.203000E+1,-2.133258E+1,0.0000000000,-0.660222E+1,8.8514467E+1,3.8754937E+1,6.4940000000,0.0000000000,5.4908825E+3,0.0000000000,0.0000000000
"5272",5.8616588852,2.9433277E+1,2.9972054E+1,1.7421943500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.1640126E+1,-0.203000E+1,-0.203000E+1,0.0000000000,0.0000000000,-0.660222E+1,1.0771379E+2,4.0683437E+1,8.5270000000,0.0000000000,5.4947778E+3,0.0000000000,0.0000000000
"5273",5.2172330960,2.7890171E+1,1.2558253E+1,1.7496715500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,1.0847364E+1,0.0000000000,0.0000000000,5.4360475E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,1.0771379E+2,4.2611937E+1,1.0560000E+1,0.0000000000,5.4986731E+3,2.1000000000,2.1000000000
"5274",4.7582878052,2.5489071E+1,1.8645667321,1.8827662500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,2.1251513E+1,0.0000000000,0.0000000000,5.1343987E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,9.6295511E+1,3.9611937E+1,1.0560000E+1,0.0000000000,5.5025684E+3,2.1000000000,2.1000000000
"5275",4.5942089131,2.5663799E+1,0.0000000000,2.1571805250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,1.8910082E+1,0.0000000000,0.0000000000,4.7423053E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,7.3925497E+1,3.6611937E+1,1.0560000E+1,0.0000000000,5.5064637E+3,2.1000000000,2.1000000000
"5276",4.8058469061,2.4464263E+1,0.0000000000,2.2648526250,0.0000000000,0.0000000000,0.0000000000,2.7000000000,2.0577296112,1.4063824E+1,0.0000000000,0.0000000000,4.3754298E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,5.4020148E+1,3.3611937E+1,1.0560000E+1,0.0000000000,5.5103591E+3,2.1000000000,2.1000000000
"5277",5.3289969822,2.2763437E+1,0.0000000000,2.1511987500,0.0000000000,0.0000000000,0.0000000000,2.7000000000,0.0000000000,1.1984026E+1,0.0000000000,0.0000000000,3.8325441E+1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.660222E+1,3.9216123E+1,3.0611937E+1,8.2736337654,0.0000000000,5.5142544E+3,2.1000000000,2.1000000000
